Descripción del Artículo,Precio Mayoreo,Proveedor
CREM PR88 FORM HS P/HEMORROIDES 60 G,140.13,Cobeca
CREM PR88 FORM QS P/QUELOIDES 60 G  ,140.13,Cobeca
CREM VAL D/MAGNESIO 118 ML          ,71.9,Cobeca
CRESTOR TAB/REC 20 MG X 30          ,13.07,Cobeca
CRESTOR TAB/REC 40 MG X 30          ,13.07,Cobeca
CRISOMET TAB/REC 50 MG/500 MG X 10  ,47.74,Cobeca
CRISOMET TAB/REC 50 MG/500 MG X 30  ,142.5,Cobeca
CRISOMET TAB/REC 50 MG/500 MG X 60  ,275.0,Cobeca
CRISOMET TAB/REC 50 MG/850 MG X 10  ,63.23,Cobeca
CRISOMET TAB/REC 50 MG/850 MG X 30  ,170.0,Cobeca
CRISOMET TAB/REC 50 MG/850 MG X 60  ,332.5,Cobeca
CROMOFTAL SOL OFT 4% X 10 ML        ,26.08,Cobeca
CROMOLOX SOL OFT 4% X 5 ML          ,30.5,Cobeca
CRONOPEN COM/REC 500 MG X 3         ,17.94,Cobeca
CUMIFEM CAP/BLD VAG 500 MG X 3      ,47.45,Cobeca
CURPINOL COM 12.5 MG X 10           ,16.88,Cobeca
CURPINOL COM 12.5 MG X 30           ,45.75,Cobeca
CURPINOL COM 25 MG X 10             ,23.53,Cobeca
CURPINOL COM 25 MG X 30             ,58.82,Cobeca
"CURPINOL COM 6,25 MG X 10           ",14.38,Cobeca
CURPINOL COM 6.25 MG X 30           ,33.99,Cobeca
CUTICLIN CAP/BLD 10 MG X 30         ,111.89,Cobeca
CUTICLIN CAP/BLD 20 MG X 30         ,145.12,Cobeca
CYNT COM/REC 20 MG X 20             ,22.22,Cobeca
CYNT COM/REC 40 MG X 10             ,16.34,Cobeca
CYPRAL TAB 500 MG X 14              ,22.07,Cobeca
CYPRAL TAB 750 MG X 6               ,15.35,Cobeca
CYPRAL TAB/REC 500 MG X 20          ,29.69,Cobeca
CYPRODEX COM X 30                   ,41.83,Cobeca
CYPRODIN COM 4 MG X 30              ,52.29,Cobeca
CYTRIAX AMP IV/IM 1 G X 1           ,15.18,Cobeca
DABIGATRAN ETEXILATO TAB 110 MG X 10,117.57,Cobeca
DABIGATRAN ETEXILATO TAB 75 MG X 10 ,85.36,Cobeca
DAC-LAX PVO SOL ORAL X 120 G        ,26.97,Cobeca
DAFLON COMR 500 MG 10 X 6 BLI       ,66.93,Cobeca
DAKSOL TAB 500 MG X 4               ,27.87,Cobeca
DALCITRIN UNG 2% X 30G              ,47.71,Cobeca
DALPAS TAB 10 MG X 30               ,20.89,Cobeca
DALPAS TAB 5 MG X 30                ,17.78,Cobeca
DALTAZEN COM 60 MG X 20             ,83.66,Cobeca
DANI 35 TAB/REC 35MCG X21           ,45.01,Cobeca
DANIELE COM/REC 2MG/0.035MG X 21    ,55.88,Cobeca
DANOVAG  CAP 20 MG X 7              ,6.47,Cobeca
DANOVAG CAP 20 MG X 14              ,11.65,Cobeca
DARLIDE CAP/BL 1000 MUI X 60        ,60.73,Cobeca
DARLIDE CAP/BLD 1000 UI X 30        ,31.63,Cobeca
DAYFLU CAP/BLD 500 MG/10MG/2MG DIA X,17.78,Cobeca
DAYFLU CAP/BLD 500MG/10MG/2MG D/N X ,20.44,Cobeca
DAYFLU CAP/BLD 500MG/10MG/2MG NOCHE ,17.78,Cobeca
DAYFLU CAP/BLD DIA 500MG/10MG/2MG X ,27.96,Cobeca
DAYFLU CAP/BLD DIA/NOCH 500/10MG/2MG,38.68,Cobeca
DAYFLU CAP/BLD NOCHE 500 MG/2 MG X 1,27.96,Cobeca
DAYZOL COM/REC 400MG/4MG X 30       ,68.98,Cobeca
DAYZOL COM/REC 600MG/4MG X 20       ,53.19,Cobeca
DECA LENTERMINA COMPLEX AMP 2 ML X 2,11.83,Cobeca
DECA LENTERMINA COMPLEX AMP 2ML X 2 ,11.67,Cobeca
DECA/LENT COMPLEX AMP KIT 2 ML X 3  ,21.19,Cobeca
DECALONA INY EST.X 1 AMP DE 2 ML    ,12.1,Cobeca
DECOBEL SOL INY 8MG/2ML X 2 ML      ,19.87,Cobeca
DECOBEL TAB 0.5MG X 30              ,26.65,Cobeca
DEFALOXTAB/REC 400 MG X 10 DISTRILAB,40.26,Cobeca
DEFEROL CAP/BLD 14000 UI X 4        ,32.76,Cobeca
DEFEROL CAP/BLD 2000 UI X 30        ,47.08,Cobeca
DEFEROL CAP/BLD 7000 UI X 8         ,32.76,Cobeca
DEFLARIN COM 6 MG X 10              ,45.2,Cobeca
DEFLARIN COMP 30 MG X 10            ,27.41,Cobeca
DEFLAZACORT TAB 30 MG X 10 CLX      ,42.23,Cobeca
DEFLAZACORT TAB 30 MG X 30 CLX      ,99.82,Cobeca
DEFLAZACORT TAB 6 MG X 10 CLX       ,38.01,Cobeca
DEGASTROL CAP 30 MG X 28            ,32.25,Cobeca
DEKLARIT TAB 500 MG X 14            ,55.56,Cobeca
DEKOR COM 4 MG X 20                 ,61.1,Cobeca
DEKORT TAB 8 MG X 20 DEVA           ,107.34,Cobeca
DELGAPLANT CAP 150/100MG X 60       ,66.9,Cobeca
DENCOFEN GEL 1% X 40 G              ,28.51,Cobeca
DENCORUB CREM 40 G                  ,23.6,Cobeca
DENCORUB GEL 40 G                   ,29.73,Cobeca
DENCORUB ICE GEL 40 G               ,19.51,Cobeca
DENCORUB ICE ROLL-ON 80 G           ,20.09,Cobeca
DENUAL COM 150 MG X 1               ,40.52,Cobeca
DERAIN CRM X 15 G                   ,54.34,Cobeca
DERAIN GASA X 10                    ,94.64,Cobeca
DERMACORTINE CREM 0.1% X 15 G       ,58.82,Cobeca
DERMACORTINE EMU X 60 ML            ,96.82,Cobeca
DERMACORTINE LOC 0.1% X 30 ML       ,81.05,Cobeca
DERMAZOL CREM 0.05% X 30 G          ,65.36,Cobeca
DERMAZOL UNG 0.05% X 30 G           ,75.82,Cobeca
DERMOSUPRIL C CREM 01%/3% X 15 G    ,75.82,Cobeca
DERMOSUPRIL CREM AL 0.05% X 15 G    ,52.29,Cobeca
DERMOSUPRIL CRM AL 01% X 15 G       ,56.21,Cobeca
DERMOSUPRIL EMU/TOPICA 120 ML       ,114.65,Cobeca
DERMOSUPRIL LOC CAP 0.1% X 30 ML    ,65.36,Cobeca
DEROVIT CAPB/BLD 1000 UI X 15       ,5.24,Cobeca
DEROVIT CAPB/BLD 1000 UI X 30       ,13.78,Cobeca
DESAZONA TAB 4 MG X 100 MVGA        ,137.12,Cobeca
DESLER JBE 0.5 MG PED X 60 ML       ,36.55,Cobeca
DESLER M SOB GRAN 1.25/4MG PED X10  ,37.93,Cobeca
DESLER M SOB GRAN 1.25/4MG X 30     ,83.62,Cobeca
DESLER M TAB 2.5 MG/5 MG X 10       ,49.46,Cobeca
DESLER M TAB 5 MG/10 MG X 10        ,68.78,Cobeca
DESLER M TAB/MAST 2.5/5 MG X 30     ,107.38,Cobeca
DESLER M TAB/REC 5MG/10MG X 30      ,134.04,Cobeca
DESLER TAB 5 MG X 10                ,32.86,Cobeca
"DESLORADEX PLUS JARAB 2,5 MG        ",18.76,Cobeca
DESLORAT 0.5 MG X 60 ML             ,25.95,Cobeca
DESLORAT TAB 5 MG X 10              ,15.61,Cobeca
DESLORAT TAB 5 MG X 20              ,26.97,Cobeca
DESLORATADINA COM/REC 5 MG X10 GNV  ,14.97,Cobeca
DESLORATADINA JBE 0.5 MG/ML X 60 ML ,25.31,Cobeca
DESLORATADINA JBE 0.5MG/ML X 60 ML B,14.29,Cobeca
DESLORATADINA JBE 2.5 MG X 60 ML KIM,16.9,Cobeca
"DESLORATADINA JBE PED 2,5MG/5ML X 60",24.27,Cobeca
DESLORATADINA JBE PED 2.5/5MLX60ML L,25.86,Cobeca
DESLORATADINA TAB 5 MG X 10 CLX     ,13.14,Cobeca
DESLORATADINA TAB 5 MG X 10 LA SANTE,14.54,Cobeca
DESLORATADINA TAB/REC 5 MG X 10 KIMI,11.08,Cobeca
DESLORIN TAB 5 MG X 10              ,3.84,Cobeca
"DESONIDA CREM 0,05 % X 15 G         ",20.2,Cobeca
"DESONIDA CREM 0,1 % X 15 G          ",23.37,Cobeca
DEX 10% AGUA DEST 500ML N.2 BEHREN  ,40.12,Cobeca
DEXACORT SOL/INY 4MG/ML 2ML X 25 AMP,702.81,Cobeca
DEXAMER CREM 0.05% X 20 G           ,20.21,Cobeca
DEXAMETASONA AMP 4 MG X 1 DF        ,14.38,Cobeca
DEXAMETASONA AMP 4 MG X 10          ,17.05,Cobeca
DEXAMETASONA AMP 4 MG/ML X 10 DF    ,52.29,Cobeca
DEXAMETASONA AMP 4MG/1ML X 100 ALFA ,1161.78,Cobeca
DEXAMETASONA AMP 8 MG X 10          ,25.16,Cobeca
DEXAMETASONA AMP 8MG/2ML X 10 DAMPE ,19.39,Cobeca
DEXAMETASONA AMP 8MG/2ML X 100 ALFA ,1222.93,Cobeca
DEXAMETASONA AMP SOL/INY 8MG/2ML X 1,69.47,Cobeca
DEXAMETASONA AMP SOL/INY 8MG/2ML X 1,8.43,Cobeca
DEXAMETASONA F/SOD SOL INY 4MG/1MLX1,16.92,Cobeca
DEXAMETASONA F/SOD SOL INY 8MG/2MLX1,30.92,Cobeca
DEXAMETASONA SOL INY 8 MG/2 ML X 1 P,11.46,Cobeca
DEXAMETASONA SOL INY 8MG/2ML X 10 BL,47.06,Cobeca
DEXAMETASONA TAB 4 MG X 100 MVGA    ,117.71,Cobeca
DEXAMETHASONE SOD/PHOS INY 4MG/1G RA,541.52,Cobeca
"DEXTAMIN SOL ORAL PED 0,5MG/ML X 60 ",16.08,Cobeca
"DEXTRAN 70 SOL OFT 0,1% X 10 ML     ",20.1,Cobeca
"DEXTROBAN SOL OFT 0,3/0,05% X 5 ML  ",19.48,Cobeca
DEXTROMETORFANO JBE 15MG/5ML X 120ML,15.44,Cobeca
DEXTROSA 50%  ALFA X 500 ML         ,17.37,Cobeca
DEXTROSA AGUA DESTILADA N1 5%X500 ML,23.57,Cobeca
DEXTROSA BIOVITAK SOL INY 5% X 500 M,26.14,Cobeca
DEXTROSA SOL 0.30% NUM 28 X 500 ML  ,23.57,Cobeca
DEXTROSA SOL 0.45% NUM 29 X 500 ML  ,28.65,Cobeca
DEXTROSA SOL 30% X 500 ML           ,60.93,Cobeca
DEXTROSA SOL 5% X 500 ML ALFA       ,11.73,Cobeca
DEXTROSA SOL 5% X 500 ML BC         ,13.53,Cobeca
DEXTROSA SOL FISIOLOGICA 5 % X 500 M,26.43,Cobeca
DEXTROSA SOL INY 5% X 500 ML KM     ,7.12,Cobeca
"DEXTROSA SOL INY 5%/0,9% X 500ML IPS",22.72,Cobeca
DEXTROSALINA SOL INY 0.45% X 500ML G,22.22,Cobeca
DI EUDRIN TAB 12.5 MG X 24          ,24.84,Cobeca
DIA-MED PLUS TAB 1000 MG/50 MG X 30 ,77.92,Cobeca
DIA-MED PLUS TAB 500 MG/50 MG X 30  ,63.31,Cobeca
DIA-MED PLUS TAB 850 MG/50 MG X 30  ,73.86,Cobeca
DIABETIZIN CAP 400 MG X 60          ,51.57,Cobeca
DIABUTIL  COMP 2 MG X 30            ,43.46,Cobeca
DIABUTIL COMP  4MG X 30             ,36.26,Cobeca
DIACEREINA TAB 50 MG X 10           ,40.26,Cobeca
DIACERINA TAB 50 MG X 30 ANGELUS    ,34.42,Cobeca
DIACORT SOL ORAL 3MG/ML X 60ML      ,57.83,Cobeca
DIADEX PHIS X 120 ML                ,19.23,Cobeca
DIAFORMINA COM/REC 1000 MG X 30 KLI ,90.2,Cobeca
DIAFORMINA COMPUESTA COM/REC 850/2MG,56.21,Cobeca
DIAFORMINA PLUS COM 2.5 MG X 30     ,88.89,Cobeca
DIAGESIC SOL INY75 MG/3ML X 2       ,49.67,Cobeca
DIAGESIC SUSP ORAL PED 1.8 MG/ML X 1,39.22,Cobeca
DIALPRON SUSP 250MG/5ML X 120ML     ,72.69,Cobeca
DIAMENIL PLUS TAB 1000/2MG X 30     ,37.55,Cobeca
DIAMENIL TAB 500 MG X 40            ,23.66,Cobeca
DIAMENIL TAB 850 MG X 40            ,19.64,Cobeca
DIAMET CAP 300 MG X 90              ,43.41,Cobeca
DIAMIB PVO P/SUSP 500MG/5ML X 15 ML ,20.41,Cobeca
DIANALPER GEL 1.16% X 30 G          ,24.34,Cobeca
DIANIDIP TAB 10 MG X 10 DISTRILAB   ,23.13,Cobeca
DIANIDIP TAB 20 MG X 10 DISTRILAB   ,44.14,Cobeca
DIARONA TAB 200 MG X 10             ,43.0,Cobeca
DIATONB COM 500 MG X 30             ,138.43,Cobeca
DICIGEL SUSP X 240 ML               ,77.56,Cobeca
DICLODEX 50 MG X10                  ,7.19,Cobeca
DICLODEX TAB 50 MG X 20             ,12.68,Cobeca
DICLOFENAC POT AMP 75MG/3ML X 10 LIA,183.32,Cobeca
DICLOFENAC POT COM 50 MG X 10 GENVEN,6.09,Cobeca
DICLOFENAC POT COM 50MG X 10        ,3.49,Cobeca
DICLOFENAC POT TAB 100 MG X 10 LATTA,15.69,Cobeca
DICLOFENAC POT TAB 100 MG X 100     ,81.08,Cobeca
DICLOFENAC POT TAB 50 MG X 10 BUKA  ,6.27,Cobeca
DICLOFENAC POT TAB 50 MG X 10 KM    ,1.96,Cobeca
DICLOFENAC POT TAB 50 MG X 30 BLUE  ,12.55,Cobeca
DICLOFENAC POT TAB 50 MG X 30 LA SAN,19.48,Cobeca
DICLOFENAC POT TAB 50 MG X 5 X 20 BL,64.77,Cobeca
DICLOFENAC POT TAB/REC 50 MG X 10 MC,4.77,Cobeca
DICLOFENAC POTASICO COM 50 MG X 30 L,16.65,Cobeca
DICLOFENAC POTASICO TAB 100 MG X 100,47.92,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 100 ,47.92,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 100 ,57.92,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20  ,11.18,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20 C,14.44,Cobeca
DICLOFENAC POTASICO TAB 50 MG X 20 D,12.59,Cobeca
DICLOFENAC POTASICO TAB 50MG X10 LA ,7.22,Cobeca
DICLOFENAC POTASICO TAB/REC 50 MG X ,9.18,Cobeca
DICLOFENAC POTASICO TAB/REC 50 MG X ,24.01,Cobeca
DICLOFENAC SOD AMP 75MG/3ML X 10 KM ,10.78,Cobeca
DICLOFENAC SOD AMP 75MG/3ML X 10 LIA,47.06,Cobeca
DICLOFENAC SOD AMP I.M 75 MG/3 ML X ,171.97,Cobeca
DICLOFENAC SOD COMP 50 MG X 10 LETI ,9.15,Cobeca
DICLOFENAC SOD GEL 1% X 50 G        ,27.45,Cobeca
DICLOFENAC SOD GEL 5% X 50 G        ,19.31,Cobeca
DICLOFENAC SOD INY 75 MG/3 ML X 3 CO,24.65,Cobeca
"DICLOFENAC SOD SOL OFT 0,1%         ",54.25,Cobeca
"DICLOFENAC SOD SOL OFT 0,1% X 5ML CL",19.2,Cobeca
DICLOFENAC SOD SUP 100 MG X 10 DISTR,24.33,Cobeca
DICLOFENAC SOD SUP 100 MG X 5 KMPLUS,6.12,Cobeca
DICLOFENAC SOD SUP 50 MG X 10 ALESS ,24.73,Cobeca
DICLOFENAC SOD TAB 50 MG X 100      ,22.98,Cobeca
DICLOFENAC SOD TAB C/CUB ENTE 50 MG ,11.28,Cobeca
DICLOFENAC SODICO 50 MG X 30 TAB    ,1.56,Cobeca
DICLOFENAC SODICO AMP 75MG/3ML X100 ,903.01,Cobeca
DICLOFENAC SODICO AMP IM 75MG/3ML X ,8.76,Cobeca
DICLOFENAC SODICO INY 25MG/3MLX100 K,113.24,Cobeca
DICLOFENAC SODICO SOL INY 75MG/3ML X,35.03,Cobeca
DICLOFENAC SODICO SUP 100 MG X 10   ,32.16,Cobeca
DICLOFENAC SODICO TAB 50 MG X 20    ,9.63,Cobeca
DICLOFENAC SODICO TAB 50 MG X 20 LA ,13.92,Cobeca
DICLOFENAC SODICO TAB 50 MG X 30 CLX,16.89,Cobeca
DICLOFENAC SODICO TAB 50 MG X 5 X 20,64.82,Cobeca
DICLOFENACO AMP 75 MG/3 ML X 2 ALPH ,20.14,Cobeca
"DICLOFENACO GEL 0,01% X 50 MG MVGA  ",25.58,Cobeca
DICLOFENACO POTASICO/TAB 50MGX20 KIM,10.79,Cobeca
DICLOFEVIN  CAPB 50 MG X 10         ,13.88,Cobeca
DICLOMEDC SUP 100 MG X 6            ,16.39,Cobeca
DICLOPRAM SUSP 5MG/5ML X 100 ML     ,10.91,Cobeca
DICLORET SUSP 1.8 MG/ML X 60 ML     ,39.25,Cobeca
DICLORFAM TAB/REC 4 MG X 20 DISTRILA,10.41,Cobeca
DIDEROT INY 50 MG/5 MG X 1 ML       ,1.54,Cobeca
DIECAPS CAP 120 MG X 30             ,152.87,Cobeca
DIECAPS CAP 60 MG X 30              ,91.72,Cobeca
DIENTE D/LEON CAP 300 MG X 60 NAT PR,54.07,Cobeca
DIEPILEP TAB 100 MG X 30 DISTRILAB  ,39.74,Cobeca
DIFEN PLUS TAB X 10                 ,16.91,Cobeca
DIFEN PLUS TAB X 20                 ,32.14,Cobeca
DIFEN TAB X 10                      ,16.06,Cobeca
DIFENAC COM 50 MG X 20              ,11.76,Cobeca
DIFENAC FORTE COM/REC 100 MG X 10   ,16.99,Cobeca
DIFENAC GEL X 30 ML                 ,19.61,Cobeca
DIFENHIDRAMINA CLORH TAB 25 MG X 10 ,22.55,Cobeca
DIFFERIN GEL 03% X 30 G             ,214.59,Cobeca
DIFLURYL TAB/REC 10 MG X 30 DISTRILA,55.35,Cobeca
DIGESAN CAP X 90                    ,43.41,Cobeca
DIGOXINA COMP 0.25 MG X 50          ,54.9,Cobeca
"DIGOXINA TAB 0,25 MG X 10 DAMPE     ",5.7,Cobeca
"DIGOXINA TAB 0,25 MG X 10 GEAG      ",7.97,Cobeca
"DIGOXINA TAB 0,25 MG X 100 GEAG     ",149.02,Cobeca
"DIGOXINA TAB 0,25 MG X 30 ANGELUS   ",15.01,Cobeca
"DIGOXINA TAB 0,25 MG X 30 LAT       ",31.37,Cobeca
DIHIDROLIP COMP/REC 10 MG X 10      ,27.91,Cobeca
DIHIDROLIP COMP/REC 20 MG X 10      ,51.07,Cobeca
DIKLASON AMP 75 MG/3 ML X 1         ,47.52,Cobeca
DIKLASON COM AC/PRO 100 MG X 20     ,45.25,Cobeca
DIKLASON COM/REC 50 MG X 20         ,7.79,Cobeca
DIKLASON GEL 1.16% X 50 G           ,41.11,Cobeca
DIKLASON GRA 50 MG X 10             ,9.05,Cobeca
DIKLASON SUSP PED 1.8 MG X 120 ML   ,47.52,Cobeca
DILOTEX COM 10 MG X 10              ,9.02,Cobeca
DILOTEX COM 5 MG X 20               ,10.46,Cobeca
DILUXEN TAB 60 MG X 20              ,77.42,Cobeca
DIMAR COMP REC 2/1000MG X 30 MEYER  ,40.78,Cobeca
DIMAVYL MET COM 2MG/500MG X 30      ,73.26,Cobeca
DIMETIN TAB/REC 200 MG X 20 DISTRILA,47.92,Cobeca
DINITROBE JBE 120 ML                ,2.89,Cobeca
DIOLFEN TAB/REC 600MG/4MG X 20 DISTR,38.92,Cobeca
DIOSMINA TAB 600 MG X 10 DAC        ,68.3,Cobeca
DIOSMINA TAB 600 MG X 14 CLX        ,78.8,Cobeca
DIOSMINA TAB/REC 600 MG X 30        ,112.71,Cobeca
DIOSMINA/HESP TAB/REC 450/50MG X 10 ,44.12,Cobeca
DIOSMINA/HESP TAB/REC 450/50MG X 10 ,68.3,Cobeca
DIOSMINA/HESPERIDINA TAB 450/50MG X ,78.98,Cobeca
DIPIDOL 1 G/2ML SOL AMP X 25        ,352.81,Cobeca
DIPIRONA AMP 1 G/2ML X 100 ALFA     ,687.39,Cobeca
DIPIRONA SOL INY 500MG/ML X 10      ,101.31,Cobeca
DIPIRONA TAB 500 MG X 10 KM         ,3.24,Cobeca
DIPIRONA/METAMI INY 1G/2ML X 100 KM ,117.65,Cobeca
DIPLOZ TAB 1 MG X 30                ,65.01,Cobeca
DIPROXIN PVO P/SUSP 250MG/5ML X 60 M,33.87,Cobeca
DISCAPINA COMPOSITUM TAB 10/250MG X ,24.78,Cobeca
DISCAPINA KIDS SUSP ORAL 5MG/ML X 20,36.35,Cobeca
DISCETAM SUSP 100 MG X 150 ML       ,126.68,Cobeca
DISCETAM TAB 1000MG X 30            ,140.44,Cobeca
DISCOLAYTE 69.7 G X 10 DIST         ,241.53,Cobeca
"DISFENAC SUSP ORAL 1,8MG/ML X 120ML ",36.35,Cobeca
DISLEPTAL SUSP 300MG/5ML X 100ML    ,115.66,Cobeca
DISLEPTAL TAB 300MG X 30            ,88.39,Cobeca
DISOMEZ CAP 40 MG X 30 DISTRILAB    ,42.0,Cobeca
DISTIAZEM TAB/REC 60 MG X 30 DISTRIL,74.35,Cobeca
"DISTRILAX PVO P/SOL ORAL 8,5 MG X 12",18.84,Cobeca
DISULPEC TAB 25 MG X 20             ,22.51,Cobeca
DISZEPIN SUSP 100MG/5ML X 100ML     ,57.83,Cobeca
DITOSXIL SUSP 100MG/5ML X 120ML     ,25.78,Cobeca
DIUSAN CAP 300 MG X 90              ,20.52,Cobeca
DIVAL FORTE TAB/GASTRO 100 MG X 20  ,27.5,Cobeca
DIVAL INY 75 MG /3 ML X 2 AMP       ,23.43,Cobeca
DIVAL TAB/ENTE 50 MG X 20           ,12.86,Cobeca
DIVINA 21 COMP/REC 3MG/0.03MG X 21  ,99.75,Cobeca
DIVINALT COMP/REC 3MG/0.03MG X 21   ,89.2,Cobeca
DIZOLID SOL IV 600MG X 300ML DISTRIL,76.64,Cobeca
DIZONIDE SUSP 100MG/5ML X 60 ML DIST,74.35,Cobeca
DIZONIDE TAB/REC 500 MG X 10 DISTRIL,33.54,Cobeca
DLORACE TAB/REC 500MG/4MG X 20 DISTR,24.79,Cobeca
DOBET SOL OFT 5 ML                  ,54.55,Cobeca
DOBRACID LP COM 300 MG X 30         ,94.2,Cobeca
DOBUTAMINA SOL INY 250MG/5ML X 5 BIO,5.14,Cobeca
DOCE PLEX ELIXIR 240 ML             ,41.71,Cobeca
DOCE PLEX ELIXIR X 120 ML           ,27.8,Cobeca
DOL PLUS DISP TAB 650 MG X 20 BLI   ,120.14,Cobeca
DOL PLUS TAB 650 MG X 20            ,30.01,Cobeca
DOL PLUS TAB X 10                   ,20.64,Cobeca
DOL TAB 450MG/40MG/1MG X 4 X 20 BLI ,113.94,Cobeca
DOL TAB X 10 CLX                    ,18.76,Cobeca
DOL TAB X 20 CLX                    ,28.52,Cobeca
DOLAK COM 10 MG X 20                ,23.53,Cobeca
DOLAK COM 20 MG X 10                ,32.03,Cobeca
DOLAK SL COM 10 MG X 10             ,21.57,Cobeca
DOLAK SL COM 30 MG X 4              ,20.92,Cobeca
DOLCAN COMP/REC 50 MG X 10          ,6.54,Cobeca
DOLGRIP CAP 325MG/4MG/32MG X 10     ,19.5,Cobeca
DOLGRIP FORTE TAB/REC 500MG/30MG/2MG,35.65,Cobeca
DOLKIDS TAB 160 MG X 20 CALOX       ,15.76,Cobeca
DOLNIX CAP 75 MG X 20               ,28.76,Cobeca
DOLODRAN EF TAB 50/500MG X 100 MVGA ,78.66,Cobeca
DOLOMAX TAB 100 MG X 20             ,64.52,Cobeca
DOMPERIDONA CAP 10 MG X 100         ,53.4,Cobeca
DOMPERIDONA TAB 10 MG X 15 CALOX    ,11.25,Cobeca
DOMPERIDONA TAB 10 MG X 30 ANG      ,22.75,Cobeca
DOMPERIDONA TAB 10 MG X 30 ELTER    ,24.14,Cobeca
DOMPESIN COM 10 MG X 30             ,20.92,Cobeca
DOMPESIN SUSP 1MG/ML X 120 ML       ,28.1,Cobeca
DOMPIDON COM 10 MG X 50             ,25.1,Cobeca
DONEPEZILO COMP/REC 10 MG X 56 DORO ,207.92,Cobeca
DONEPEZILO COMP/REC 5 MG X 56 DORO  ,125.35,Cobeca
DONEZEPILO COM 5MG X 56 DORO        ,94.01,Cobeca
DONEZEPILO TAB 5 MG X 10 MT         ,31.02,Cobeca
DOPACAL TAB 25 MG X 30              ,72.38,Cobeca
DORIXINAFLEX COM 125 MG X 10        ,65.36,Cobeca
"DORZOLAM/TIMO SOL OFT 2%/0,5% X 5ML ",81.96,Cobeca
DOSPROL TAB 10 MG X 30              ,26.26,Cobeca
DOTRON CAP 50 MG X 20               ,27.1,Cobeca
DOTRON SUSP 1.8 MG X 120 ML         ,45.16,Cobeca
DOVILIN JBE 120 ML                  ,16.34,Cobeca
DOXICICLINA COMP 100 MG X 10 TAB GEN,72.68,Cobeca
DOXICLAV TAB/REC 875/125 MG X 14 DIS,62.8,Cobeca
DOXIUMBI COMP 1 G X 10              ,76.81,Cobeca
DOZHER COMP 10 MG X 30              ,82.31,Cobeca
DRAMANYL SOL ORAL 25MG/5ML X 60 ML  ,84.97,Cobeca
DROMETOX JBE 4MG/5ML X 120 ML KIMICE,12.52,Cobeca
"DROPELLA TAB/REC 3/0,03 MG X 21     ",76.05,Cobeca
"DROPIFEM TAB/REC 3/0,02 MG X 28     ",76.05,Cobeca
DROPIL COMR 100 MG X 40             ,84.97,Cobeca
DROPIL COMR 200 MG X 40             ,98.09,Cobeca
DROPIL COMR 25 MG X 40              ,64.05,Cobeca
"DROSETIL TAB 3MG/0,02MG X 28        ",57.52,Cobeca
DROSPERA COMP X 28                  ,93.16,Cobeca
"DROSPIR/ETINILEST TAB 3MG/0,03MGX21 ",47.06,Cobeca
DUGASEK COM ORODISP 50 MG X 4       ,7.79,Cobeca
DULOXETINA CAP 30 MG X 28 DORO      ,123.16,Cobeca
DULOXETINA TAB 30 MG X 30 CLEO      ,30.0,Cobeca
DUOVENT SOL P/INHALAR 15 ML         ,59.96,Cobeca
"DURACAINA HIPERBARA SOL INY 0,5% 3ML",195.38,Cobeca
DURACAINA SOL INY 0.5% X 10 ML X 25 ,17.23,Cobeca
DUROVAL TAB 100 MG X 1              ,11.47,Cobeca
DUROVAL TAB 50 MG X 1               ,6.12,Cobeca
DUROVAL TAB 50 MG X 3               ,15.85,Cobeca
DUROVAL TAB/REC 50 MG X 10          ,48.64,Cobeca
DUROVAL TAB/REC 50 MG X 2           ,10.94,Cobeca
"DUTAPROS TAB 0,5 MG X 30            ",97.45,Cobeca
DUVADILAN COM 10 MG X 30            ,90.12,Cobeca
DYFRIN SOL OFT 5%/0.5% X 5 ML       ,49.7,Cobeca
ECHINACEA CAP 390 MG X 60 HERB      ,55.78,Cobeca
EDAGAN 200 COM 200 MG X 30          ,143.95,Cobeca
EDAGAN 25 COM 25 MG X 30            ,48.37,Cobeca
EFAC CAP 150 MG X 1                 ,9.05,Cobeca
EFAC CAP 150 MG X 2                 ,11.62,Cobeca
EFAZTAS AMP IV/IM 1 G X 1           ,13.07,Cobeca
EKICAL SUSP 300MG X 120 ML          ,39.22,Cobeca
ELDERVIT - 12 AMP IV/IM X 72 DAC    ,526.91,Cobeca
ELEVEX TAB 20 MG X 1 RAVEL          ,3.39,Cobeca
ELEVEX TAB 20 MG X 2 RAVEL          ,6.59,Cobeca
ELEVEX TAB 5 MG X 30 RAVEL          ,19.63,Cobeca
ELEVEX TAB/MAST 20 MG X 1 RAVEL     ,5.79,Cobeca
ELICLOR COMP 400 MG X 20            ,21.61,Cobeca
ELICLOR COMP 800 MG X 20            ,72.64,Cobeca
"ELLE-21 COMP 0,10MG/0,02MG 10 BL X 2",27.83,Cobeca
ELOK CREM X 20G LIALI               ,23.53,Cobeca
ELOK LOC X 30ML LIALI               ,34.51,Cobeca
ENALAPRIL COM 10 MG X 30 GNV        ,3.7,Cobeca
ENALAPRIL COMP 10 MG X 20           ,7.41,Cobeca
