Descripción del Artículo,Precio Mayoreo,Proveedor
"BIPROLIL 2,5 COMPRIMIDOS REC. X 15",17.19,Drolanca
LUMBAX 800MG COMPRIMIDOS REC. X 6,24.87,Drolanca
CIPROFLOXACINA 500 MG X 6 COM REC,11.34,Drolanca
LOPERAM 2 MG X 10 TAB (LOPERAMIDA),24.82,Drolanca
DIHIDROLIP 10 MG X 10 TAB,28.09,Drolanca
LIT 16G-6G/100 ML ENEMA ADULTO X 100 ML,78.1,Drolanca
ALCOHOL ETILÍCO 70% 180ML VINCENTI SPRAY,24.38,Drolanca
BUTROPINA 20 ML SOL GOT,48.75,Drolanca
CODEBROMIL PLUS 90 ML,49.27,Drolanca
FRIXONIL SOLUCION SPRAY 60 ML,26.3,Drolanca
FUGOLIN SPRAY ATOM X 30ML,46.19,Drolanca
FUROSIL SUSPENSION X 90 ML,34.0,Drolanca
LEVINZOL X 30 CAP,57.74,Drolanca
LEVOFERIN X 90 ML,40.42,Drolanca
NOV.HEPAR B12 90 ML JAR,32.08,Drolanca
SINUTIL 90 ML JAR,32.08,Drolanca
SINUTIL PED 30 ML GOT,28.22,Drolanca
"SOLUNOVAR 0,05% ENJUAGUE BUCAL 240 Ml",35.92,Drolanca
DIARONA 200 MG X 10 TAB,47.47,Drolanca
FUGOLIN 500MG X 1 CAP/VAGINAL,39.13,Drolanca
SOLUNOVAR COMPUESTO X 120 ML,37.84,Drolanca
DICLOFEVIN 50MG X 10 CAP BLANDAS,15.32,Drolanca
BOROCANFOR COOL 120 G POLVO,28.57,Drolanca
BOROCANFOR COOL 60 G POLVO,17.86,Drolanca
BOROCANFOR COOL 35 G POLVO,11.95,Drolanca
AGUA MICELAR 250ML,33.51,Drolanca
BB CREMA ANTI-EDAD TONO CLARO,36.65,Drolanca
BB CREMA ANTI-EDAD TONO MEDIO,36.65,Drolanca
BB CREMA ANTI-EDAD TONO OSCURO,36.65,Drolanca
CONTORNO DE OJO 15ML,31.38,Drolanca
CREMA NUTRITIVA ANTI-EDAD DE NOCHE,28.16,Drolanca
GEL EXFOLIANTE FACIAL PROFUNDO ANTI-EDAD,27.68,Drolanca
GEL JABON FACIAL 120ML,37.4,Drolanca
LIP BALM BASAMO LABIAL ANTI EDAD 15ML,19.88,Drolanca
MASCARILLA FACIAL ANTI-EDAD,22.43,Drolanca
SERUM FACIAL ANTI EDAD 30ML,33.79,Drolanca
LEFLUMAX 500 MG X 7 COMP REC,22.68,Drolanca
MUCOLIPTO 15 MG/5 ML X 90 ML JAR,30.27,Drolanca
ORALZINC S/REHIDRAT MANDARINA X 1 SOB,33.13,Drolanca
REFLUXYL 120 ML SUSP,82.01,Drolanca
MUCORAMA 118 ML JAR,29.22,Drolanca
DEXAMETASONA 4MG/2ML SOL INY X 10 AMP,72.18,Drolanca
ETOROCZIA 60MG X 10 TAB REC,28.97,Drolanca
GLUCOFRED 80 MG X 10 TAB X 10 BLISTER,20.4,Drolanca
GLIPTIN-M 50MG-500MG X 10 COM REC,37.75,Drolanca
BRODILIN 120 ML JBE,38.81,Drolanca
DUVADILAN 10 MG X 30 COMP,90.7,Drolanca
CARDIPIRINA 80 MG X 30 CAP,16.38,Drolanca
DEXAMETASONA 8MG/2ML SOL INY X 1 AMP,8.75,Drolanca
SUEROLITO 75 mEqL SABOR A FRESA 400 ML,23.38,Drolanca
SUEROLITO 75 mEqL SABOR FRUITPONCH 400ML,23.38,Drolanca
ETERNAL GLUCOSAMINA + CHONDROITIN X 90C,71.08,Drolanca
MULTIVITAMINICAS 9VITAMINAS INFU IV 10ML,19.61,Drolanca
VALERIANA GOTAS SOMA 15ML,11.7,Drolanca
VALERIANA JARABE SOMA 120 ML,28.01,Drolanca
LAMEDOR COMPUESTO SOMA 120 ML,32.86,Drolanca
GOTAS FISIOLOGICAS SOMA 15 ML,12.6,Drolanca
ACEITE DE RICINO PLUS 30 CC (SOMA),22.95,Drolanca
MIEL DE BORAX 30 CC (SOMA),18.0,Drolanca
VALERIANA GOTAS SOMA 30ML,19.01,Drolanca
PASTEZINC PASTA DE ZINC AL AGUA SOMA 50G,31.95,Drolanca
CREMA FRIA SOMA 50G,20.92,Drolanca
RHELEN ARNICA PLUS 100 GR INTERVIT,22.86,Drolanca
PROTEINA DE HUEVO LIFESYSTEM CHOCO 250GR,105.83,Drolanca
PROTEINA DE SOYA LIFESYST CHOCOLATE 250G,98.21,Drolanca
PROTEINA DE SOYA LIFESYST VAINILLA 250G,98.21,Drolanca
RHELEN ARNICA SPRAY 120 G,24.0,Drolanca
GAPTAN 300 MG X 30 CAPSULAS,45.45,Drolanca
PREGATAN 75 MG X 30 CAPSULAS,48.05,Drolanca
CLOPTAN (CLOPIDROGREL) 75 MG X 30 CAP,44.16,Drolanca
CIPROTAN (CIPROFLOXACINA) 500MG X 20 TAB,28.57,Drolanca
CLAVUTAN (AMOX+ACID)875MG/125MG X 10TAB,93.51,Drolanca
VALTAN (VALSARTAN) 160MG X 30 TAB,67.53,Drolanca
ESOGASTAN 40MG X 30 TAB (ESOMEPRASOL),51.95,Drolanca
OMEFLUX 20MG X 10 CAPSULAS (OMEPRAZOL),11.61,Drolanca
MESPEN 1G AMP X 1 IV MEROPENEM,89.05,Drolanca
"AZITROMICINA SUSP 200MG/5ML X 22,5ML",23.45,Drolanca
AZITROMICINA 500MG X 3 TABL,16.43,Drolanca
CEFTRIAXONA 1 GR X 10AMP IV (IMMUNOX),81.82,Drolanca
RECOLE DE ORINA AD (STERIPHARMA) X 50,153.25,Drolanca
JER 5 CC 21 X 1 ½ X 50 GROSSMED,88.31,Drolanca
CETIRIVAX X 10 CAP BLANDAS,15.06,Drolanca
BIPRIN 300 MG X 10 CAP,29.74,Drolanca
MELOVAX 15 MG X 10 CAP (VIVAX),25.32,Drolanca
SELENE  400 UI+70 MCG X 30 CAP (VIVAX),62.88,Drolanca
COMPLEJO B 2 ML X  3 AMP (VIVAX),29.74,Drolanca
SECNIDAZOL 1 G X 2 TAB (VIVAX),16.22,Drolanca
ILANA 600 MG X 1 OVULO (VIVAX),39.0,Drolanca
FLUCONAZOL 150 MG X 2 CAP  (VIVAX),13.58,Drolanca
ATOVAROL 40 MG X 30 CAP (VIVAX),89.79,Drolanca
ATOVAROL 20 MG X 30 CAP (VIVAX),54.36,Drolanca
DAYFLU NOCHE 500MG/10MG X 10 CAP,32.35,Drolanca
VITAMINA E 400 MG X 15 CAP VIVAX,36.66,Drolanca
CEVAX 500 MG X 15 CAPS BLANDAS,26.25,Drolanca
DAYFLU NOCHE X 5 CGB,17.9,Drolanca
PANTOPRAZOL 40 X 10 TAB,42.35,Drolanca
FEM DUCHA VAGINAL 135 ML,28.57,Drolanca
LOGANIL ADU 120 ML JAR,35.27,Drolanca
OROZIM 192 MG X 20 TAB,44.16,Drolanca
LOKARIN 60 ML JBE,31.17,Drolanca
FLEXURAT 30 TAB,84.42,Drolanca
"DIAGESIC 1,8 MG / ML X 120 ML SUSP",38.96,Drolanca
COLGESIC 400 MG/4 MG X 15 COM,30.39,Drolanca
TAMOA 250 MG X 6 COMPDO,33.77,Drolanca
MONTRAX 5 MG X 30 TAB MASTICABLES PEDIAT,32.47,Drolanca
MONTRAX 4 MG X 30 TAB MASTICABLES,30.52,Drolanca
EKICAL 120 ML SUSP,38.96,Drolanca
PRALINA 75 MG 14 CAPS,29.22,Drolanca
"CARBATIL 12,5 MG X 150 TAB",175.32,Drolanca
ARESAN 20 MG X 30 TAB,42.86,Drolanca
LISIN-BE X 120 ML,41.56,Drolanca
"AMOX + AC PPS 250MG/6,25MG (AMOXICIL+AC",70.4,Drolanca
PREDNISONA JARABE 5MG/5ML 60ML,50.73,Drolanca
COMTREX ANTIGRIPAL NOCHE X 60 SOBRES 5GR,337.74,Drolanca
DOLODRAN EXTRA FORTE 10 TAB X 10 BLISTER,80.19,Drolanca
LORATADINA 1MG/ML JARABE X 60ML,12.65,Drolanca
SUTURA NYLON 5-0 AGUJA C (COD14501T) X12,218.4,Drolanca
FEMIVITAL X 30 CAP (JERICO,77.92,Drolanca
VENASPLANT  X 30 CAP (JERICO,83.12,Drolanca
PROSTALIFE X 30 CAP  (JERICO),77.92,Drolanca
EPIVITAL  X 15 CAP (JERICO),80.57,Drolanca
"AFTEROL 0,75 MG X 2 TAB (LEVONORGESTREL)",18.57,Drolanca
"FEMISTEL 0,15/0,03 MG X21TAB (LEVONORGES",25.99,Drolanca
KETOVEN 2 % CREMA 30 G,25.66,Drolanca
MINOXIDIL 5 % SOL 60 ML,50.83,Drolanca
TRIPLE ANTIBIOTICO UNGUENTO X 15 G,25.66,Drolanca
ATECARE 100MG X 30TAB (ATENOLOL),31.19,Drolanca
GEL KEMAGEL AMORPHOUS 15 G / 1 TUBO,21.69,Drolanca
GEL KEMAGEL AMORPHOUS 30 G / 1 TUBO,23.32,Drolanca
CURE AID EYE PAD ADULTO 58 MMX82 MM /20U,27.62,Drolanca
CURITAS CURE AID CLEAR SURTIDO / 20 UNID,12.78,Drolanca
CURITAS CURE AID FOR KIDS SURTIDO 20 UND,12.78,Drolanca
CURITAS CURE AID WASHPROOF SURTIDO 20UND,10.4,Drolanca
VENDA PHARMA KT SURTIDO 5 CM X 5 M /1UNI,53.77,Drolanca
"VENDAVENDAPRESS 7,5 CM X  4,5 M / 1 UNID",14.56,Drolanca
APOSITO PHARMAFIX 15 CM X 10 M / 1 UNID,79.01,Drolanca
PHARMAPORE STERILE 10CM X 35CM / 5 UND,23.77,Drolanca
PHARMAPORE STERILE 10CM X 25CM / 5 UND,17.82,Drolanca
"SILKPLAST 1,25 CM X 5 M / 1 UNID",8.78,Drolanca
"SILKPLAST 2,5 CM x 5 m / 1UNID",22.13,Drolanca
SILKPLAST 5 CM x 5 m / 1UNID,48.42,Drolanca
"SILKPLAST 7,5 CM x 9,14 m / 1 UNID",81.09,Drolanca
ALGODÓN DE 10G (ALNA),4.31,Drolanca
ALCOHOL  ABSOLUTO X 100 CC (ALNA),5.61,Drolanca
ALCOHOL  ABSOLUTO X 120 CC (ALNA),6.52,Drolanca
ALCOHOL ABSOLUTO X 240 CC (ALNA),11.44,Drolanca
 GASAS 3*3 (ALNA),1.19,Drolanca
 GASAS 4*4 (ALNA),2.08,Drolanca
