Descripción del Artículo,Precio Mayoreo,Proveedor
DEXAMETASONA AMP 8MG/2ML BLISTER X 10 AMP CAPLIN POINT,29.7,Insuaminca
DEXAMETHASONE 8MG/2ML CAJA X 5 AMP (DEXAMETASONA) RX ONLY,14.85,Insuaminca
DEXASON 4MG X 10 COMPR (DEXAMETASONA) TEUTO,19.1,Insuaminca
DEXKETOPROFENO 25MG X 15 TAB ANGELUS,21.22,Insuaminca
DEXMEDETOMIDINA 100MCG/ML I.V CAJA X 5 AMP ADN MEDICAL,123.06,Insuaminca
"DEXTRAN 70 0,1% X 15ML (LAGRIMAS ARTIFICIALES) MEDIGEN",24.19,Insuaminca
"DEXTROSA AL 5% CLORURO DE SODIO 0,9% X 500ML IPS",16.55,Insuaminca
DEXTROSA AL 5% EN SOLUCION FISIOLOGICA X 500ML (4) BEHRENS,26.31,Insuaminca
DIADEX PHIS X 1000ML C/ VALVULA (LOCION SUSTITUTO DEL JABON) POLINAC,98.94,Insuaminca
DIADEX PHIS X 500ML C/ VALVULA (LOCION SUSTITUTO DEL JABON) POLINAC,47.75,Insuaminca
DIAFORMINA COMP 850MG/4MG X 30 COMP MEGALABS,77.83,Insuaminca
DIAFORMINA PLUS 2.5/500MG X 30 COM (GLIBENCLAMIDA/METFORMINA) MEGALABS,88.77,Insuaminca
DIAGESIC AMP 75MG/3ML X 2 AMP (DICLOFENAC POTASICO) BIOTECH,37.34,Insuaminca
DIALPRON 250MG/5ML JBE X 100ML (ACIDO VALPROICO) DISTRILAB,65.35,Insuaminca
DIAMENIL PLUS 1000MG - 2MG X 30 TAB (METFORMINA - GLIMEPIRIDA) GLOBAL FARMA,37.77,Insuaminca
DIAMIB SUSP 500MG/5ML X 15ML (SECNIDAZOL) DISTRILAB,22.49,Insuaminca
DIANIDIP (LERCARNDIPINA) 10 MG X 10 TAB DISTRILAB,26.31,Insuaminca
DIANIDIP (LERCARNDIPINA) 20 MG X 10 TAB DISTRILAB,44.13,Insuaminca
DIARONA 200MG X 10 TAB (AMIODARONA) VINCENTI,46.68,Insuaminca
DICLODEX  50 MG X 20 TAB (DICLOFENAC POTASICO)PLUSANDEX,9.76,Insuaminca
DICLOFENAC DIETILAMINO GEL X 15GR 1.16%  SPEFAR,25.89,Insuaminca
DICLOFENAC GEL 1% X 30GR UNILINK,12.73,Insuaminca
DICLOFENAC GEL 30GR BRIXMEDIC,14.0,Insuaminca
DICLOFENAC POTASICO 100MG X 10 TAB LATTAN,13.58,Insuaminca
DICLOFENAC POTASICO 100MG X 10TAB KMPLUS,3.39,Insuaminca
DICLOFENAC POTASICO 50 MG X  20 TAB CALOX,13.92,Insuaminca
DICLOFENAC POTASICO 50MG X 10 TAB LA SANTE,5.94,Insuaminca
DICLOFENAC POTASICO 50MG X 10TAB KMPLUS,2.83,Insuaminca
DICLOFENAC POTASICO 50MG X 10TAB MEDIGEN,8.83,Insuaminca
DICLOFENAC POTASICO 50MG X 20 TAB DAC55,8.49,Insuaminca
DICLOFENAC POTASICO 50MG X 30 TAB BLUE MEDICAL,10.95,Insuaminca
DICLOFENAC POTASICO 50MG X 30TAB MEDIGEN,10.44,Insuaminca
DICLOFENAC POTASICO 50MG X20 COMPR SPEFAR,17.82,Insuaminca
DICLOFENAC POTASICO AMP 75MG/3ML I.M-I.V CAJA X 10 AMP GLOBAL MEDIC,148.52,Insuaminca
DICLOFENAC POTASICO SUSP 10MG/5ML X 60ML S&G,22.07,Insuaminca
DICLOFENAC POTASICO SUSP 25MG/5ML X 60ML KMPLUS,21.22,Insuaminca
DICLOFENAC SODICO 1% GEL X 50GR SGG,18.25,Insuaminca
DICLOFENAC SODICO 100MG X 10 TAB CAJA X 10 BLISTER BALAXI,21.22,Insuaminca
DICLOFENAC SODICO 100MG X 10 TAB CAJA X 10 BLISTER BRIX,38.19,Insuaminca
DICLOFENAC SODICO 100MG X 10TAB KMPLUS,2.55,Insuaminca
DICLOFENAC SODICO 50MG X 10 TAB CAJA X 10 BLISTER BALAXI,16.97,Insuaminca
DICLOFENAC SODICO 50MG X 10 TAB CAJA X 10 BLISTER BRIX,36.92,Insuaminca
DICLOFENAC SODICO 50MG X 10TAB KMPLUS,2.12,Insuaminca
DICLOFENAC SODICO 50MG X 20 TAB LA SANTE,13.15,Insuaminca
DICLOFENAC SODICO 75MG/3ML (I.V/I.M) BLISTER X 10 AMP BRIXMEDIC,25.46,Insuaminca
DICLOFENAC SODIO AMP 75MG/3ML BLISTER X 10 AMP MEDEK,21.22,Insuaminca
DICLOFENACO POTASICO 50MG X 20 TAB KIMICEG,12.22,Insuaminca
DICLOFEVIN 50MG X 10 CAP (DICLOFENAC SODICO) VINCENTI,16.55,Insuaminca
DICLOHEM 50 MG X 10TAB (DICLOFENAC POTASICO) ADN MEDICAL,3.82,Insuaminca
DICLOPRAM JBE 5MG/5ML X 100ML (METOCLOPRAMIDA) DISTRILAB,14.43,Insuaminca
DICLORFAM 4MG X 20TAB (CLORFENIRAMINA) DISTRILAB,8.49,Insuaminca
DICLOWISE P AMP 75MG/3ML I.M-I.V (DICLOFENAC POTASICO) ASIA,12.73,Insuaminca
DIECAPS 120 MG X 30 CAPS (ORLISTAT) ROWE,157.43,Insuaminca
DIECAPS 60 MG X 30 CAPS (ORLISTAT) ROWE,93.44,Insuaminca
DIEPILEP 100MG X 30 TAB (FENITOINA SODICA) DISTRILAB,45.83,Insuaminca
"DI-EUDRIN 12,5MG X 24 TAB (HIDROCLOROTIAZIDA) BIOTECH",25.38,Insuaminca
DIFEN PLUS X 10 TAB SIEGFRIED,16.55,Insuaminca
DIFEN PLUS X 20 TAB SIEGFRIED,31.4,Insuaminca
DIFEN X 10 TAB SIEGFRIED,15.7,Insuaminca
DIFENAC 1% GEL TUBO X 30G (DICLOFENAC SODICO) DOLLDER,18.67,Insuaminca
DIFENAC 50MG X 20 COMP ( DICLOFENAC SODICO) DOLLDER,16.46,Insuaminca
DIFENAC FORTE 100MG X 10 COMP DOLLDER,15.45,Insuaminca
DIFENHIDRAMINA 50 MG X 10 TAB CAJA X 10 BLISTER JMW,50.92,Insuaminca
"DIFFERIN 0,3% GEL X 30GR (ADAPALENO) GALDERMA",200.29,Insuaminca
DIFLURYL 10MG X 30TAB (FLUNARIZINA) DISTRILAB,39.89,Insuaminca
DIGEALTH  0.25 MG/ML I.V/I.M X 1 AMP (DIGOXINA) MEDICAMENTOS ASIA,11.46,Insuaminca
DIGESTIL X 60 CAP NATURAL PREMIUM,64.5,Insuaminca
DIGIFAL 1 GM X 10 TAB (SUCRALFATO) CAJA X 10 BLISTER PRISM,195.2,Insuaminca
"DIGOXINA 0,25MG X 10 COMP CHEMICAL DAMPE",11.03,Insuaminca
"DIGOXINA 0,25MG X 20 COMP PHARLAB",14.43,Insuaminca
"DIGOXINA 0,25MG X 30 TAB ANGELUS",17.4,Insuaminca
DIGOXINA 0.25MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,43.28,Insuaminca
DIGOXINA 0.25MG X 30 TAB LATTAN,22.91,Insuaminca
DILTIAZEM 180MG X 30 TAB MEDICAMENTOS ASIA,77.23,Insuaminca
DIMENHIDRINATO 50MG/ML 1ML I.M/I.V. BLISTER X10 AMP COLIN,89.11,Insuaminca
DIMENHIDRINATO 50MG/ML 1ML I.M/I.V. COLIN,8.91,Insuaminca
DIMETIGASS 75MG/ML X 15ML (SIMETICONA) CIMED,11.88,Insuaminca
DIMETIN 200MG X 20 TAB (TRIMEBUTINA) DISTRILAB,33.95,Insuaminca
DIOLFEN 600MG + 4MG (IBUPROFENO+TIOCOLCHICOSIDO) DISTRILAB,44.98,Insuaminca
DIOSMIL 500MG X 30 COMP (DIOSMINA/ HESPERIDINA) GLOBAL FARMA,106.94,Insuaminca
DIOSMINA + HESPERIDINA 450MG+50MG X 10TAB CAJA X 10 BLISTER LAND,356.45,Insuaminca
DIOSMINA 600 MG X  14 TAB CALOX,73.75,Insuaminca
DIOSMINA 600 MG X 20 TAB MEDRIKHA,65.35,Insuaminca
DIOSMINA-HESPERIDINA 450MG-50MG X 10 TAB LA SANTE,39.04,Insuaminca
DIOSPERIN 450MG+50MG S/AZUCAR X 20 CAP (DIOSMINA-HESPERIDINA) PHARMAMED,76.81,Insuaminca
DIOXOGEN GE ANTIBACTERIAL REFRESCANTE POMPER 950 CM3 PONCE & BENZO,69.41,Insuaminca
DIOXOGEN INTENSIVE CARE GEL LIMPIADOR X 280CM PONCE & BENZO,26.09,Insuaminca
DIOXOGEN MED SOLUCION ANTISEPTICA X 115 CM3 LAB PONCE,7.58,Insuaminca
DIOXOGEN MED SOLUCION ANTISEPTICA X 230 CM3 LAB PONCE,8.86,Insuaminca
DIOXOGEN MED SOLUCION ANTISEPTICA X 460 CM3 LAB PONCE,12.31,Insuaminca
DIPIRONA 500MG X 10TAB KMPLUS,5.52,Insuaminca
DIPIRONA AMP 1GR/2ML I.M-I.V BLISTER X 10 AMP KMPLUS,25.46,Insuaminca
DIPLOZ 1G X 30 TAB (PRUCALOPRIDA) MCK,63.06,Insuaminca
DIPROXIN SUSP 250MG/5ML X 60ML (CIPROFLOXACINA) DISTRILAB,24.19,Insuaminca
DISCAPINA 5MG/ML GOTAS X 20ML (HIOSCINA) DISTRILAB,25.89,Insuaminca
DISFENAC SUSP 1.8MG/ML X 120ML (DICLOFENAC POTASICO) DISTRILAB,25.89,Insuaminca
DISPAMOL X 2 TAB CAJA X 24 BLISTER INNOVACION,128.58,Insuaminca
DISTEN DUO 100MG - 300MG X 30 CAP (PINAVERIO - SIMETICONA) MALLEN,142.16,Insuaminca
DISTRILAX 8.5G PVO X 120G (POLIETILENGLICOL) DISTRILAB,35.65,Insuaminca
DISZEPIN SUSP 100MG/5ML (CARBAMAZEPINA) DISTRILAB,41.59,Insuaminca
DIVAL (DICLOFENAC SODICO) 50MG X 20TAB VALMORCA,12.73,Insuaminca
DIVAL FORTE (DICLOFENAC SODICO) 100MG X 20TAB VALMORCA,27.58,Insuaminca
DLORACE 500MG+4MG X 20TAB (ACETAMINOFEN+CLORFENIRAMINA) DISTRILAB,14.43,Insuaminca
DOBET SOL OFT 5ML (DORZOLAMIDA 2%- TIMOLOL 0.5%) OFTALMI,54.74,Insuaminca
DOCE PLEX ELIXIR 240ML MEYER,39.46,Insuaminca
DOL 450MG DISPENSADOR 20 BLISTER X 4 TAB (ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,113.39,Insuaminca
DOL KIDS 160MG X 20TAB. MAST.(ACETAMINOFEN) CALOX,15.53,Insuaminca
DOL PLUS 650MG DISPENSADOR 20 BLISTER X 4 TAB ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,117.8,Insuaminca
DOL X 10 TAB (ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,18.16,Insuaminca
DOL X 20 TAB (ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,27.67,Insuaminca
DOLAK 20MG X 10 TAB DOLLDER,30.89,Insuaminca
DOLAK SL 10MG X 10 COMP (KETOROLAC) DOLLDER,19.35,Insuaminca
DOLAK SL 30MG X 4 TAB (KETOROLAC) DOLLDER,20.03,Insuaminca
DOLCAN 50MG X 10 COMPR (DICLOFENAC POTASICO) MEGALABS,6.87,Insuaminca
DOLFENAC 75MG/3ML X 5 AMP (DICLOFENAC SÓDICO) QUIM-FAR,12.73,Insuaminca
DOLGRIP FORTE X 10 TAB CALOX,34.37,Insuaminca
DOLGRIP X 10 CAP (ACETAMINOFEN/CLORFENIRAMINA) CALOX,18.93,Insuaminca
DOLINFAR 100MG/ML GOTAS X 30ML PED (ACETAMINOFEN) COASPHARMA,12.73,Insuaminca
DOLO ICE GEL X 250ML,25.6,Insuaminca
DOLO ICE ROLL ON X 90ML,19.2,Insuaminca
DOLPLUS X 10 TAB (ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,20.03,Insuaminca
DOLPLUS X 20 TAB (ACETAMINOFEN/CAFEINA/DIHIDROER) CALOX,29.11,Insuaminca
DOMPERIDONA 10MG X 10 TAB CAJA X 10 BLISTER FAHD,50.92,Insuaminca
DOMPERIDONA 10MG X 10 TAB CAJA X 10 BLISTER JMW,46.68,Insuaminca
DOMPERIDONA 10MG X 15 COMPR CALOX,10.95,Insuaminca
DOMPERIDONA 10MG X 20 COMPR SPEFAR,19.86,Insuaminca
DOMPERIDONA 10MG X 30 TABLETAS  ANGELUS,15.28,Insuaminca
DOMPESIN 10 MG X 30 TAB (DOMPERIDONA) DOLLDER,18.93,Insuaminca
DOMPESIN 1MG/ML SUSP X 120ML (DOMPERIDONA) DOLLDER,24.95,Insuaminca
DONABELLA X 21 COMP (CIPROTERONA 2MG / ETINILESTRADIOL 0.035MG) EXELTIS,42.44,Insuaminca
DOPACAL X 30 COMP (CARVIDOPA 25MG + LEVODOPA 250MG) CAMILO LABS,86.14,Insuaminca
"DORTIMOL  2 % - 0,5 % GOTAS OFT. DORZOLAMIDA / TIMOLOL PRISM",50.92,Insuaminca
"DORZOLAMIDA Y TIMOLOL 2%+0,5% 5ML GOTAS OFTALMICAS LAND",34.8,Insuaminca
DOSPROL 10MG X 30 TAB (DOMPERIDONA) MCK,25.97,Insuaminca
DOVILIN JARABE X 120 ML BIOQUIMICA,15.7,Insuaminca
DOZHER 10MG X 30 COMP (DONEPEZILO) SNC,84.02,Insuaminca
DROMETOX 4MG/5ML JBE X 120ML (BROMEXINA) KIPHARM,13.07,Insuaminca
DROPELLA X 21 TAB DROSPIRENONA-ETINILESTRADIOL 3MG-0.03MG ACCENT PHARMACEUTICALS,73.84,Insuaminca
DROPERIDOL 5 MG / 2 ML  AMP BIOSANO,8.91,Insuaminca
DROPIFEM X 28 TAB DROSPIRENONA-ETIINILESTRADIOL 3 MG-0.02MG ACCENT PHARMACEUTICALS,73.84,Insuaminca
DROPIL 100 MG X  40 COMP  (QUETIAPINA) DOLLDER,116.78,Insuaminca
DROPIL 200 MG X  40 COMP  (QUETIAPINA) DOLLDER,149.54,Insuaminca
DROPIL 25 MG X  40 COMP  (QUETIAPINA) DOLLDER,57.97,Insuaminca
DULOXUNI 30MG X 30 CAP (DULOXETINA) UNIPHARMA,83.17,Insuaminca
DULOXUNI 60MG X 30 CAP (DULOXETINA) UNIPHARMA,106.94,Insuaminca
DUOVENT 15ML SOL/INHALAR (IPRATROPIO/FENOTEROL) OFTALMI,58.65,Insuaminca
DUROVAL 100MG X1 TAB (SILDENAFIL) VALMORCA,11.63,Insuaminca
DUROVAL 50MG X 1 TAB (SILDENAFIL) VALMORCA,6.2,Insuaminca
DUROVAL 50MG X 10 TAB (SILDENAFIL) VALMORCA,49.14,Insuaminca
DUROVAL 50MG X 2 TAB (SILDENAFIL) VALMORCA,11.03,Insuaminca
DUROVAL 50MG X 3 TAB (SILDENAFIL) VALMORCA,16.04,Insuaminca
E-400+SEL 100MCG 100 CAP ( VITAMINA E) NOW,198.6,Insuaminca
ECGEL GEL PARA TRANSMISION ELECTRICA X 250 ML SULCAGEL,27.57,Insuaminca
ECHINACEA 390 MG X 30 CAP HERBAPLANT,30.98,Insuaminca
EDAGAN 200MG X 30 COMPR (QUETIAPINA) MEGALABS,141.14,Insuaminca
EFAZTAS AMP 1GR I.V-I.M (CEFAZOLINA) ALESS,12.73,Insuaminca
EFEDRINA SULFATO 6% 1ML I.V/I.M BIOSANO,20.88,Insuaminca
EFFER - ENERGY TROPICAL TUBE X 10TAB (ENERGIZANTE) NOW,77.23,Insuaminca
ELASTIC ADHESIVE BANDAGE 4.5M X 6CM (TENSOPLAST) X 1UND BASTOS VIEGAS,76.79,Insuaminca
ELECTRO-C-ZINC+ PROBIOTICO X 6 SOBRE (SUERO) ARTE MEDICO,36.49,Insuaminca
ELECTRODOS DE ELECTROCARDIOGRAMA ADULTOS X 50 PCS GDG GIDAGUS,79.74,Insuaminca
ELECTRODOS DE ELECTROCARDIOGRAMA NIÑOS X 50 PCS GDG GIDAGUS,79.74,Insuaminca
ELECTROLITE (SUERO) X 1 SOBRE ARTE MEDICO,5.09,Insuaminca
ELOK 0.1% CREMA 20G (MOMETASONA FUROATO) LIALI,17.82,Insuaminca
ELOK LOCION 30ML (FUROATO DE MOMETASONA) LIALI,25.89,Insuaminca
EMELIV (ONDASETRON) 2MG/ML 2ML I.V/I.M MEDICAMENTOS ASIA,8.06,Insuaminca
EMNORM 500MG X 30 TAB (METFORMINA) IPCA,35.65,Insuaminca
EMOLIN NEO EMULSION X 240ML MEDIHEALTH,226.43,Insuaminca
ENALAPRIL 10MG X 10 TAB ARTE MEDICO,2.97,Insuaminca
ENALAPRIL 10MG X 10 TAB CAJA X 10 BLISTER CAPLIN POINT,25.46,Insuaminca
ENALAPRIL 10MG X 10 TAB CAJA X 10 BLISTER LAND,39.89,Insuaminca
ENALAPRIL 10MG X 10 TAB CAJA X 10 BLISTER UNICURE,25.46,Insuaminca
ENALAPRIL 10MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,25.46,Insuaminca
ENALAPRIL 10MG X 10TAB CAJA X 10 BLISTER PORTUGAL,40.74,Insuaminca
ENALAPRIL 10MG X 10TAB CAJA X 10 BLISTER SAGA,25.46,Insuaminca
ENALAPRIL 10MG X 20 TAB LA SANTE,6.79,Insuaminca
ENALAPRIL 10MG X 30 TAB ARTE MEDICO,11.32,Insuaminca
ENALAPRIL 20MG X 10 TAB ARTE MEDICO,3.39,Insuaminca
ENALAPRIL 20MG X 10 TAB CAJA X 10 BLISTER PORTUGAL,42.44,Insuaminca
ENALAPRIL 20MG X 10 TAB KIMICEG,7.38,Insuaminca
ENALAPRIL 20MG X 10TAB CAJA X 10 BLISTER LARK,38.19,Insuaminca
ENALAPRIL 20MG X 10TAB CAJA X 10 BLISTER SAGA,38.19,Insuaminca
ENALAPRIL 20MG X 30TAB BUKA,11.88,Insuaminca
ENALAPRIL MALEATO 10MG + HCT 25MG X 10TAB JL VNZL,3.82,Insuaminca
ENALAPRIL MALEATO 20MG X 20TAB MEDICBRAND,7.21,Insuaminca
ENALAPRIL MALEATO 20MG X 30TAB PLUSANDEX,12.65,Insuaminca
ENDOLIS 100MG X 15 TAB (CIPROFIBRATO) GLOBAL FARMA,47.53,Insuaminca
ENERGYPLANT (ENERGIZANTE) 450MG X 30 CAP HERBAPLANT,36.92,Insuaminca
ENGRAPADORA ESTERIL PARA PIEL MEDIPLER (MODELO 35W) ARIZI,80.24,Insuaminca
ENJUAGUE BUCAL BRUCEN  MENTA 250ML BRUPHARM,24.61,Insuaminca
ENJUAGUE BUCAL BRUCEN COOL MINT 250 ML BRUPHARM,24.61,Insuaminca
ENJUAGUE BUCAL BRUCEN HIERBABUENA 250 ML BRUPHARM,24.61,Insuaminca
ENJUAGUE BUCAL COLGATE PLAX ICE  X250CC GLACIAL,26.09,Insuaminca
ENJUAGUE BUCAL DENT-OL X 250ML BIOFARCO,22.64,Insuaminca
ENJUAGUE BUCAL GALACTIC KIDS TUTI FRUTI NIÑA X 500ML,28.55,Insuaminca
ENJUAGUE BUCAL GALACTIC KIDS TUTI FRUTI NIÑO X 500ML,28.55,Insuaminca
ENJUAGUE BUCALCOLGATE X250ML ANTISARRO,31.5,Insuaminca
EPAX 1.200MG CAP OMEGA 3 AL 60% X 30 (ACEITE DE PESCADO) VIVAX,71.55,Insuaminca
EPITRAL 100MG X 30TAB  (LAMOTRIGINA) VALMORCA,41.59,Insuaminca
EQUALIV-PN 100MG-50MG X 30 TAB SIEGFRIED,37.34,Insuaminca
"EQUIN CREMA VAG 0,625MG/G X 42,5GR (ESTROGENOS CONJUGADOS) ALDO-UNION",78.93,Insuaminca
EQUIPO DE LAPAROTOMIA  II  ESTERIL  CMV,118.14,Insuaminca
EQUIPO DE OFTALMOLOGIA DESCARTABLE ESTERIL UM,231.85,Insuaminca
EQUIPO PERICRANEAL 21G (SCALP) X UNIDAD GROSSMED,0.68,Insuaminca
"ERGOMETRINA MALEATO 0,2MG/1ML BIOSANO (REFRIGERADO)",7.21,Insuaminca
ERITROMICINA PVO P/ SUSP 250MG/5ML X 60ML DISFARIQ,40.31,Insuaminca
ESCITALOPRAM 10MG  X 28 TAB CALOX,55.93,Insuaminca
ESCITALOPRAM 20MG X 30 COMP ROWE,69.59,Insuaminca
ESCITALOPRAM 5MG X 30 TAB CLEO,15.28,Insuaminca
ESCITALOPRAM SOLUCION ORAL 1MG/ML X 120ML ROWE,31.57,Insuaminca
ESCOBA DE CARNICERO 350MG X 30 CAP HERBAPLANT,30.98,Insuaminca
ESOMEPRAZOL 20MG X 20 CAP MEDRIKHA,21.39,Insuaminca
ESOMEPRAZOL 20MG X 20 TAB COLMED,46.59,Insuaminca
ESOMEPRAZOL 40MG I.M/I.V X 1 VIAL KMPLUS PHARMACEUTICAL,12.73,Insuaminca
ESOMEPRAZOL 40MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,63.65,Insuaminca
ESOMEPRAZOL 40MG X 30TAB KIPHARM,26.82,Insuaminca
ESOZ 20MG X 7 CAP (ESOMEPRAZOL) PHARMETIQUE,18.25,Insuaminca
ESOZ 40MG X 7 CAPS (ESOMEPRAZOL) PHARMATIQUE,23.76,Insuaminca
ESOZ HP TRATAMIENTO 10 DIAS (ESOMEPRAZOL +AMOXICILINA +CLARITROMICINA) PHARMETIQUE,203.26,Insuaminca
"ESPARFLIN JBE 0,5MG/ML 50ML (DESLORATADINA) ROWE",20.37,Insuaminca
ESPIRONOLACTONA 100 MG X 10 TAB CAJA X 10 BLISTER HUMA PHARMACEUTICAL,169.74,Insuaminca
ESPIRONOLACTONA 100 MG X 10 TAB CAJA X 10 BLISTER JMW,237.64,Insuaminca
ESPIRONOLACTONA 100 MG X 10 TAB MEYER,35.22,Insuaminca
ESPIRONOLACTONA 25 MG X 10 TAB CAJA X 10 BLISTER JMW,131.55,Insuaminca
ESPIRONOLACTONA 25 MG X 20 TAB MEYER,24.19,Insuaminca
ESPIRONOLACTONA 25MG X 10 TAB KMPLUS,7.21,Insuaminca
ESPIRONOLACTONA 25MG X 30 TAB KMPLUS,22.91,Insuaminca
ESPIRONOLACTONA 50MG X 30 COMP GEOLAB,50.07,Insuaminca
ESPUMA DE AFEITAR NIVEA SENSITIVE X 200ML X 50ML,48.73,Insuaminca
ESPUMA DE AFEITAR NIVEA SILVER PROTECT X 200ML X 50ML,47.26,Insuaminca
ESPUMA PARA AFEITAR KAOS 414ML APEX,32.49,Insuaminca
ESPUMA PARA AFEITAR LEGACY 414ML APEX,32.49,Insuaminca
ESPUMA PARA AFEITAR REVO 414ML APEX,32.49,Insuaminca
ESQUIDONE (RISPERIDONA) 1MG X 30TAB VALMORCA,41.59,Insuaminca
ESQUIDONE (RISPERIDONA) 2MG X 30TAB VALMORCA,54.74,Insuaminca
ESQUIDONE (RISPERIDONA) 3MG X 30TAB VALMORCA,66.62,Insuaminca
ESTRASYN 0.01% CREMA VAGINAL X 30G (ESTRADIOL) SYNOKEM,67.47,Insuaminca
"ESTRIOL 0,5MG X 10 OVULOS VINCENTI",42.86,Insuaminca
"ESTROGENO CONJUGADO 0,625MG CREMA X 43G VINCENTI",94.63,Insuaminca
ETORICOXIB 60MG X 10 TAB UNICURE,21.22,Insuaminca
ETORICOXIB 90MG X 10 TAB UNICURE,30.55,Insuaminca
ETORICOXIB 90MG X 7 TAB LATTAN,21.22,Insuaminca
ETOROCZIA 60MG X 10 TAB (ETORICOXIB) ZUOZ,28.09,Insuaminca
ETOROCZIA 60MG X 10 TAB CAJA X 10 BLISTER FREDUN PHARMACEUTICALS LTD,258.85,Insuaminca
ETOXIA 90 MG X 10 TAB (ETORICOXIB) MCK,53.47,Insuaminca
EUCAMIEL MELITO JBE X 120 ML ARCO IRIS,30.21,Insuaminca
EUKENE 20MG X 30 COMPR (OLMESARTAN) MEGALABS,51.18,Insuaminca
"EUKENE HCT 40MG / 12,5MG X 30 COMPR (OLMESARTAN - HCT) MEGALABS",96.24,Insuaminca
EUKENE HCT 40MG / 25MG X 30 COMPR (OLMESARTAN - HCT) MEGALABS,112.88,Insuaminca
EUSILEN 4MG X 15 COMP (TIOCOLCHICOSIDO) COFASA,25.38,Insuaminca
EUSILEN 4MG X 2ML X 1 AMP (TIOCOLCHICOSIDO) COFASA,17.14,Insuaminca
EUSILEN 4MG X 2ML X 2 AMP (TIOCOLCHICOSIDO) COFASA,35.65,Insuaminca
EUSILEN 4MG X 8 COMP (TIOCOLCHICOSIDO) COFASA,32.67,Insuaminca
EUTIROX 25 MCG X 50 TAB (LEVOTIROXINA SODICA) MERCK,53.47,Insuaminca
EUTIROX 50 MCG X 50 TAB (LEVOTIROXINA SODICA) MERCK,78.84,Insuaminca
EVERY NIGHT BALSAMO DESPUES DE AFEITAR 200ML FISA,19.89,Insuaminca
EVERY NIGHT GEL DESPUES DE AFEITAR 200ML FISA,20.18,Insuaminca
EVERY NIGHT GEL ESPUMOSO 3 EN 1 ACTIVE 350ML FISA,25.4,Insuaminca
EVERY NIGHT GEL ESPUMOSO 3 EN 1 FRESH 350ML FISA,25.4,Insuaminca
EVERY NIGHT TRAT. BIO CAPILAR CACAO Y FRUTOS ROJOS 350GR FISA,33.96,Insuaminca
EVERY NIGHT TRAT. BIO CAPILAR CEREALES MULTIACTIVOS 350GR FISA,33.96,Insuaminca
EVERY NIGHT TRAT. BIO CAPILAR COCO 350GR FISA,33.96,Insuaminca
EVETIRAM JARABE 100 MG X 120 ML  FARQUI,153.61,Insuaminca
EVIGAX 125MG X 10 TAB ( SIMETICONA) VIVAX,36.75,Insuaminca
EVIGAX 125MG X 20 TAB (SIMETICONA) VIVAX,51.35,Insuaminca
EXCARE 5MG - 80MG X 30 TAB (AMLODIPINA - VALSARTAN) GENIA CARE,70.02,Insuaminca
EXFOLIANTE SAL DE HIMALAYA X 300ML BACC,51.19,Insuaminca
EXOM ESOMEPRAZOL MAGNESICO 20 MG X 14 CAP DISKAM,22.07,Insuaminca
EXOM ESOMEPRAZOL MAGNESICO 40 MG X 14 CAP DISKAM,28.86,Insuaminca
EXOVIS DUO PVO P/ SUSP 400MG-57MG/ 5ML (AMOXICILINA+ACIDO CLAV.) FC PHARMA,88.26,Insuaminca
EXPECTOS JBE 240ML (EXPECTORANTE Y ANTIASMATICO) WALIFE,25.04,Insuaminca
EZETIMIBA - SIMVASTATINA 10MG-20MG X 30 TAB LA SANTE,29.28,Insuaminca
EZOLIUM 20MG CAP X 30 (ESOMEPRAZOL) VIVAX,40.4,Insuaminca
FACE SHIELD REGULAR,5.94,Insuaminca
FAJA ABDOMINAL UNIVERSAL FORMA ELASTICA,354.42,Insuaminca
FAMOTIDINA 40MG X 10TAB CAJA X 10 BLISTER CAPLIN POINT,80.63,Insuaminca
FARBICIL CREMA 1% X 15GR (TERBINAFINA) MEDIHEALTH,34.8,Insuaminca
FARBICIL LOCION 1% X 30ML (TERBINAFINA) MEDIHEALTH,53.55,Insuaminca
"FASIL X 70 CAP (ALOE VERA 0,26G - ALCACHOFA 0,25G) LA ABEJITA",29.7,Insuaminca
FAZOL 500MG SUSP X 15 ML (SECNIDAZOL) DOLLDER,23.68,Insuaminca
FEBRATIC 15MG/5ML SUSP GOTAS PED 15ML MEGALABS,16.97,Insuaminca
FEBRILIX 120MG/5ML SOL ORAL X 120 ML KIPHARM,18.5,Insuaminca
FEBRILIX 500MG X 20 TAB (ACETAMINOFEN) KIPHARM,13.32,Insuaminca
FEBRILIX GRIP 500MG-2MG X 10 TAB (ACETAMINOFEN - CLORFENIRAMINA) KIPHARM,21.81,Insuaminca
FEBRIP 650MG X 7 COMPR (ACETAMINOFEN) KLINOS,6.7,Insuaminca
FEM DUCHA VAGINAL FRASCO 135 ML C/CANULA  BIOTECH,25.89,Insuaminca
