Comercial Belloso,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
3374,ATENOLOL COM 50 MG X 30 GENVEN      ,,571,"LABORATORIOS LETI, S.A.V.          ",7591585175021,4.42,0,0,25,,,,,,,,,,,,,
3387,SUPRADYN COME X 10                  ,,41,"BAYER, S.A.                        ",7793640003878,0.01,0,0,0,,,,,,,,,,,,,
3391,ENALAPRIL COM 10 MG X 10 GENVEN     ,,566,"LABORATORIOS LETI, S.A.V. *REG*    ",7591585178510,0.01,0,0,0,,,,,,,,,,,,,
3397,KETOCONAZOL COM 200 MG X10 GENVEN   ,,566,"LABORATORIOS LETI, S.A.V. *REG*    ",7591585178398,0.01,0,0,0,,,,,,,,,,,,,
4052,AMBROXOL JBE ADU 30 MG X 120 ML LA S,AMBROXOL,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454120302,34.98,1120,-,30,,,,,,,,,,,,,
3401,LORATADINA COM 10 MG X 10 LETI      ,,571,"LABORATORIOS LETI, S.A.V.          ",7591585177353,8.3,0,0,25,,,,,,,,,,,,,
3402,SIMVASTATINA COMP 10 MG X 10 GENVEN ,,566,"LABORATORIOS LETI, S.A.V. *REG*    ",7591585177377,0.01,0,0,0,,,,,,,,,,,,,
3410,TACHIPIRIN JBE X 180 ML             ,,958,"LABORATORIOS ELMOR, S.A.           ",7591062011347,0.01,0,0,0,,,,,,,,,,,,,
3411,TACHIPIRIN TAB 500 MG X 20          ,,958,"LABORATORIOS ELMOR, S.A.           ",7591062011323,0.01,0,0,0,,,,,,,,,,,,,
3414,TACHIPIRIN GTA PED X 30 ML          ,ACETAMINOFEN,487,"LABORATORIOS ELMOR, S.A.           ",7591062011330,24.28,0,0,0,,,,,,,,,,,,,
3418,TALEMA GRA 5 MG  X 30               ,,525,"BIOTECH LABORATORIOS, C.A.         ",7591243849523,0.01,0,0,0,,,,,,,,,,,,,
3419,IMAZOL OVUL VAG 500 MG X 1          ,CLOTRIMAZOL,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601100737,36.98,0,0.23,21,,,,,,,,,,,,,
3429,CIPROFLOXACINA TAB 500 MG X10 DALIOL,,623,"MEYER PRODUCTOS TERAPEUTICOS, S.A  ",7592601300205,0.01,0,0,0,,,,,,,,,,,,,
3433,TANTUM DUCHA VAG SOL X 140 ML       ,,488,"LABORATORIOS ELMOR,S.A.*O.T.C*     ",7591062011606,0.01,0,0,0,,,,,,,,,,,,,
3443,BRONCORAL JBE 120 ML                ,FRAILEJON/SABILA/EUCALIPTO,739,"PRODUCTOS DGR 3036, C.A.           ",7592946012986,0.38,0,0,0,,,,,,,,,,,,,
3451,TEGRETOL COM 200 MG X 20            ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019010358,0.01,0,0,0,,,,,,,,,,,,,
3452,OMETRIX CAPB X 60 NATURISSIMA       ,,736,"BIOTECH LABORATORIOS, C.A.         ",7591241838833,0.01,0,0,0,,,,,,,,,,,,,
3455,DENCORUB CREM 40 G                  ,SALICILATO DE METILO/MENTOL/AL,519,"LABORATORIOS PONCE, C.A.           ",7591309010409,23.6,0,0,0,,,,,,,,,,,,,
3471,TERRAMICINA CAP 250 MG X 16         ,,953,PFIZER VENEZUELA  S.A.             ,7591257000651,0.01,0,0,0,,,,,,,,,,,,,
4050,AMBROXOL JBE PED 15 MG/120 ML LA SAN,AMBROXOL,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454120203,30.26,978,-,30,,,,,,,,,,,,,
8587,AMBROXOL JBE PED 15 MG/5ML X120 ML C,AMBROXOL,880,LABORATORIOS VIVAX PHARMACEUTICALS ,7703153020064,34.67,215,-,35,,,,,,,,,,,,,
3481,CARBAMAZEPINA COM 200 MG X 20 OFA   ,,957,O.F.A. C.A.                        ,7594002080335,0.01,0,0,0,,,,,,,,,,,,,
3482,RANITIDINA COM 150 MG X 20  OFA     ,,957,O.F.A. C.A.                        ,7594002080823,0.01,0,0,0,,,,,,,,,,,,,
3483,RANITIDINA COM 300 MG X 10  OFA     ,,957,O.F.A. C.A.                        ,7594002080830,0.01,0,0,0,,,,,,,,,,,,,
3490,AMLODIPINA TAB 10 MG X10 CALOX MORO ,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003840,0.01,0,0,0,,,,,,,,,,,,,
3491,AMLODIPINA TAB 5 MG X 10 CALOX MORO ,,924,"CALOX INTERNATIONAL, C.A.*REGULAD* ",7591519003833,0.01,0,0,0,,,,,,,,,,,,,
3505,AMIODARONA COM 200 MG X 10 GENCER   ,AMIODARONA,547,"LABORATORIOS VALMOR, C.A.          ",7591020003131,44.66,0,0,20,,,,,,,,,,,,,
98395,AMBROXOL SOL ORAL 30MG/5ML X 120ML B,AMBROXOL,1023,"BIOQUIMICA INTERNACIONAL, C.A.     ",7594000850923,17.42,3685,-,25,,,,,,,,,,,,,
3511,ALBENDAZOL SUS 400 MG X 20 ML COLMED,,879,LABORATORIOS VIVAX PHARMACEUTICALS ,7703153003883,0.01,0,0,0,,,,,,,,,,,,,
14297,AMBROXOL SOL PED 15 MG/5 ML X 120 ML,AMBROXOL,1023,"BIOQUIMICA INTERNACIONAL, C.A.     ",7594000850909,16.78,1077,-,25,,,,,,,,,,,,,
3515,TIMOPTOL-XE SOL OFT 0.50%  X 2.5ML  ,,594,"MSD FARMACEUTICA,C.A               ",7441033687128,0.01,0,0,0,,,,,,,,,,,,,
3516,TRUSOPT SOL OFT 2% X 5 ML           ,,594,"MSD FARMACEUTICA,C.A               ",3556610000222,0.01,0,0,0,,,,,,,,,,,,,
3529,CETIRIZINA SOL GTA 10 MG X 10 ML DAL,,623,"MEYER PRODUCTOS TERAPEUTICOS, S.A  ",7592601300748,0.01,0,0,0,,,,,,,,,,,,,
26231,AMBROXOL/LORATADINA JBE 30MG/5MG X 6,,1023,"BIOQUIMICA INTERNACIONAL, C.A.     ",7594000850305,14.71,603,-,25,,,,,,,,,,,,,
3540,TOLNAFTAN LOC 15 ML                 ,TOLNAFTATO,240,"MEGALABS VZL, C.A.                 ",7591955001622,31.37,0,0,30,,,,,,,,,,,,,
3546,CEFADROXILO SUSP 250 MG X 60 ML LA S,CEFADROXILO,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763180318,48.34,0,0,30,,,,,,,,,,,,,
3550,DIPIDOL 1 G/2ML SOL AMP X 25        ,DIPIRONA,376,"LABORATORIO BEHRENS, C.A.          ",7592637002548,352.81,0,0,0,,,,,,,,,,,,,
3561,TRANSMIN BALS X 45 G                ,,1011,"INFINITY PHARMA XXI, C.A.          ",7592349786002,0.01,0,0,0,,,,,,,,,,,,,
3583,DIPROGENTA CRM X 20 G               ,,594,"MSD FARMACEUTICA,C.A               ",7591099133401,0.01,0,0,0,,,,,,,,,,,,,
3585,ZETIA TAB X 14                      ,,594,"MSD FARMACEUTICA,C.A               ",7591099122900,0.01,0,0,0,,,,,,,,,,,,,
3592,LEVOFLOXACINA COM 500 MG X 5 GENVEN ,,566,"LABORATORIOS LETI, S.A.V. *REG*    ",7591585179753,0.01,0,0,0,,,,,,,,,,,,,
3593,RANITIDINA COM 300 MG X 10 GENVEN   ,,566,"LABORATORIOS LETI, S.A.V. *REG*    ",7591585174819,0.01,0,0,0,,,,,,,,,,,,,
3594,RANITIDINA COM 150 MG X 20 GENVEN   ,,361,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585174802,0.01,0,0,0,,,,,,,,,,,,,
26230,AMBROXOL/LORATADINA JBE 30MG/5MG X12,,1023,"BIOQUIMICA INTERNACIONAL, C.A.     ",7594000851593,21.18,406,-,25,,,,,,,,,,,,,
3604,OXOLAMINA JBE 50 MG ADU X 120 ML OFA,,659,O.F.A. C.A.                        ,7594002080779,0.01,0,0,0,,,,,,,,,,,,,
3606,OXOLAMINA JBE 28 MG PED X 120ML OFA ,,659,O.F.A. C.A.                        ,7594002080786,0.01,0,0,0,,,,,,,,,,,,,
3611,ACETAMINOFEN TAB 500 MG X 20  OFA   ,,957,O.F.A. C.A.                        ,7594002080038,0.01,0,0,0,,,,,,,,,,,,,
3614,ALBENDAZOL SUS 400 MG X 10 ML OFA   ,,957,O.F.A. C.A.                        ,7594002080120,0.01,0,0,0,,,,,,,,,,,,,
3615,TRIQUILAR GRA X 21                  ,,43,"BAYER, S.A.                        ",7896116861153,0.01,0,0,0,,,,,,,,,,,,,
3617,ALBENDAZOL TAB 200 MG X 2 OFA       ,,957,O.F.A. C.A.                        ,7594002080113,0.01,0,0,0,,,,,,,,,,,,,
3618,CALCIO C/VIT D3 CAP 750 MG X 30 CALO,,480,"CALOX INTERNATIONAL, C.A.          ",7591519002621,0.01,0,0,0,,,,,,,,,,,,,
3620,ELOMET CRM AL 01% X 25 G            ,,952,"VENCO FARMACEUTICA,S.A.            ",7591099242400,0.01,0,0,0,,,,,,,,,,,,,
3639,CLARITRON TAB 500 MG X 10           ,,183,"ASPEN VENEZUELA, C.A.              ",8902501006791,0.01,0,0,0,,,,,,,,,,,,,
3660,CYPRAL TAB 500 MG X 14              ,CIPROFLOXACINA,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601200888,23.48,0,0.06,21,,,,,,,,,,,,,
3661,LORATADINA JBE 5 MG/5 ML X 60 ML DAL,,621,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300601,0.01,0,0,0,,,,,,,,,,,,,
3663,ALENDRONATO SOD TAB 70 MG X 4 DALIOL,,621,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300809,0.01,0,0,0,,,,,,,,,,,,,
3678,ZOVANTA TAB 40 MG X 10              ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148207028,0.01,0,0,0,,,,,,,,,,,,,
3683,ARCOXIA COMR 60MG X 7               ,,594,"MSD FARMACEUTICA,C.A               ",7501326028912,0.01,0,0,0,,,,,,,,,,,,,
3684,ARCOXIA COMR 60MG X 14              ,,594,"MSD FARMACEUTICA,C.A               ",7501326028929,0.01,0,0,0,,,,,,,,,,,,,
3686,ARCOXIA COMR 90MG X 7               ,,594,"MSD FARMACEUTICA,C.A               ",7501326028943,0.01,0,0,0,,,,,,,,,,,,,
3688,WELLBUTRIN TAB 150 MG X 30          ,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7501043175715,0.01,0,0,0,,,,,,,,,,,,,
10090,AMIKACINA AMP 500 MG X 1 RONAVA     ,AMIKACINA,187,COMPAÑÍA ANONIMA PRODUCTOS RONAVA  ,7592806112030,18.71,157,-,10,,,,,,,,,,,,,
3693,VANDOL UNG X 42 G                   ,,41,"BAYER, S.A.                        ",7591099192408,0.01,0,0,0,,,,,,,,,,,,,
7718,AMIKACINA INY 500 MG X 2 ML GENVEN  ,AMIKACINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585171740,25.57,537,-,25,,,,,,,,,,,,,
3700,HIDROCORT PVO LIOF 500MG X 6 AMP.   ,,379,"LABORATORIO BEHRENS, C.A.          ",7592637002906,0.01,0,0,0,,,,,,,,,,,,,
24451,AMIKANDIL AMP 500 MG X 1 RONAVA     ,,187,COMPAÑÍA ANONIMA PRODUCTOS RONAVA  ,7592806112153,18.71,586,-,10,,,,,,,,,,,,,
3709,"ADVANTAN EMU AL 0,1% X 20 G         ",,41,"BAYER, S.A.                        ",7795320000559,0.01,0,0,0,,,,,,,,,,,,,
3711,BIDROXYL CAP 500 MG X 18            ,,68,"BRISTOL-MYERS DE VENEZUELA,S.C.A.  ",7861004506355,0.01,0,0,0,,,,,,,,,,,,,
3713,BIDROXYL PVO P/SUS 500 MG/5 ML X 60 ,,68,"BRISTOL-MYERS DE VENEZUELA,S.C.A.  ",7591204721035,0.01,0,0,0,,,,,,,,,,,,,
3717,BIDROXYL PVO P/SUS 250 MG/5 ML 100 M,,68,"BRISTOL-MYERS DE VENEZUELA,S.C.A.  ",7861004506348,0.01,0,0,0,,,,,,,,,,,,,
3750,VICK VAPORUB UNG DISP 12 G X 12     ,,488,"LABORATORIOS ELMOR,S.A.*O.T.C*     ",7501001246730,0.01,0,0,0,,,,,,,,,,,,,
3768,YASMIN  COM 3 MG/30 MCG X 21        ,,43,"BAYER, S.A.                        ",7896116861627,0.01,0,0,0,,,,,,,,,,,,,
4602,AMIODARONA TAB 200 MG X 10 BIOTECH  ,AMIODARONA,511,"BIOTECH LABORATORIOS, C.A.         ",7591243801750,40.52,871,-,35,,,,,,,,,,,,,
26126,AMLODIP/VALSARTAN TAB/REC 5/160MG X ,,1526,"BIUMAK PHARMACEUTICALS, C.A        ",8901463130841,41.18,109,0.2,40,,,,,,,,,,,,,
3364,AMLODIPINA COM 10 MG X 10 GENVEN    ,AMLODIPINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585178176,9.47,244,0.23,25,,,,,,,,,,,,,
97973,AMLODIPINA COM 10 MG X 30 GNV       ,AMLODIPINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585278173,31.66,1505,0.37,25,,,,,,,,,,,,,
3813,VIT K1 AMP 10 MG/1 ML X 3   KLINOS  ,,239,"MEGALABS VZL, C.A.                 ",7591619516028,0.01,0,0,0,,,,,,,,,,,,,
20112,AMLODIPINA COM 10 MG X 60 DORO      ,AMLODIPINA,1505,"DOROPHARMA, C.A                    ",5008081,76.85,5,0,0,,,,,,,,,,,,,
3815,VIT K1 INY 10MG/1ML X 3 AMP FLUPAL  ,,332,LABORATORIOS FLUPAL C.A.           ,7590030001571,0.01,0,0,0,,,,,,,,,,,,,
3822,VASTAREL MR COM 35 MG X 30          ,,751,LABORATORIOS SERVIER S.A.          ,7592788000158,0.01,0,0,0,,,,,,,,,,,,,
3832,VITENOL CREM X 15 G                 ,VIT A/D,517,PONCE & BENZO SUCR. C.A.           ,7591309000714,13.65,0,0,0,,,,,,,,,,,,,
9206,AMLODIPINA COM 5 MG X 30 GENVEN     ,AMLODIPINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585278166,28.67,1473,0.32,25,,,,,,,,,,,,,
20111,AMLODIPINA COM 5 MG X 60 DORO       ,AMLODIPINA,1505,"DOROPHARMA, C.A                    ",5007786,50.97,17,0,0,,,,,,,,,,,,,
3840,VOLTAREN AMP 75 MG X 5              ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019030608,0.01,0,0,0,,,,,,,,,,,,,
3841,VOLTAREN GRA 50 MG X 20             ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019030592,0.01,0,0,0,,,,,,,,,,,,,
3843,VOLTAREN SUP 50 MG X 10             ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019030585,0.01,0,0,0,,,,,,,,,,,,,
3844,ACETAMINOFEN SUP PED 125 MG X 6 OFA ,,659,O.F.A. C.A.                        ,7594002080045,0.01,0,0,0,,,,,,,,,,,,,
3845,VOLTEN SOL OFT X 5 ML               ,DICLOFENAC SODICO,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196000538,43.27,0,0,30,,,,,,,,,,,,,
3846,ACETAMINOFEN SUP PED 250 MG X 6 OFA ,,659,O.F.A. C.A.                        ,7594002080052,0.01,0,0,0,,,,,,,,,,,,,
3849,VOLTAREN GRA L.P. 75 MG X 20        ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019030639,0.01,0,0,0,,,,,,,,,,,,,
3850,DICLOFENAC SOD COM 50 MGX10 OFA     ,,659,O.F.A. C.A.                        ,7594002080502,0.01,0,0,0,,,,,,,,,,,,,
3852,DIGOXINA COM 0.25 MG X 30   OFA     ,,957,O.F.A. C.A.                        ,7594002080519,0.01,0,0,0,,,,,,,,,,,,,
3854,IBUPROFENO COM 400 MG X 20 OFA      ,,957,O.F.A. C.A.                        ,7594002080618,0.01,0,0,0,,,,,,,,,,,,,
3857,LORATADINA COM 10 MG X 10  OFA      ,,957,O.F.A. C.A.                        ,7594002080656,0.01,0,0,0,,,,,,,,,,,,,
3859,LEVITRA COM 10 MG X 1               ,,43,"BAYER, S.A.                        ",7702123411109,0.01,0,0,0,,,,,,,,,,,,,
3861,LEVITRA COM 20 MG X 1               ,,43,"BAYER, S.A.                        ",7702123411123,0.01,0,0,0,,,,,,,,,,,,,
98458,AMLODIPINA TAB 10 MG X 10 CLX       ,AMLODIPINA,478,"CALOX INTERNATIONAL, C.A.          ",7591519001358,11.25,995,-,35,,,,,,,,,,,,,
3876,CETRAL SOL ORAL 5MG/5ML X 60 ML     ,CETIRIZINA,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601100928,22.04,0,0.06,21,,,,,,,,,,,,,
3879,AMOXICILINA CAP 500 MG X 6 CALOX MOR,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003802,0.01,0,0,0,,,,,,,,,,,,,
3883,ATENOLOL COM 50 MG X 30  OFA        ,,957,O.F.A. C.A.                        ,7594002080236,0.01,0,0,0,,,,,,,,,,,,,
3899,RITALIN COM 10 MG X 30              ,,726,"NOVARTIS DE VENEZUELA, S.A.        ",7590019010310,0.01,0,0,0,,,,,,,,,,,,,
3904,HALDOL TAB 2 MG X 20                ,,453,"JANSSEN CILAG, C.A.                ",7501109904105,0.01,0,0,0,,,,,,,,,,,,,
92638,AMLODIPINA TAB 10 MG X 20 KIMI      ,AMLODIPINA,272,LAB. KIMICEG                       ,7592616014029,16.48,505,0.32,0,,,,,,,,,,,,,
3915,LOPERAM TAB X 20                    ,LOPERAMIDA,550,"LABORATORIOS VARGAS, S.A.          ",7592349455755,0.12,0,0,0,,,,,,,,,,,,,
3916,GLICLAZIDA TAB 80 MG X 20  CALOX    ,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003710,0.01,0,0,0,,,,,,,,,,,,,
3919,LOVISCOL  PED GTA X  30  ML         ,,479,"LABORATORIOS WYETH, S.A.           ",7591592202635,0.01,0,0,0,,,,,,,,,,,,,
3920,PERMUCAL PDA X 30 G                 ,,748,"DAIICHI SANKYO VENEZUELA,S.A.      ",7592916000029,0.01,0,0,0,,,,,,,,,,,,,
3921,PERMUCAL PDA X 10 G                 ,,748,"DAIICHI SANKYO VENEZUELA,S.A.      ",7592916000036,0.01,0,0,0,,,,,,,,,,,,,
3926,STUGERON CAP 75 MG X 20             ,,453,"JANSSEN CILAG, C.A.                ",7501109910045,0.01,0,0,0,,,,,,,,,,,,,
23794,AMLODIPINA TAB 10 MG X 30 ALESS     ,AMLODIPINA,1327,"ALESS PHARMACEUTICALS, C.A         ",7597758000763,18.97,335,-,30,,,,,,,,,,,,,
3959,CEFTRIAXONA PVO P/SOL INY 1 G GENVEN,,361,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585172815,0.01,0,0,0,,,,,,,,,,,,,
25087,AMLODIPINA TAB 10 MG X 30 BLUE      ,,1444,REPRESENTACIONES BLUE MEDICAL TRADE,7598127001466,15.69,382,-,25,,,,,,,,,,,,,
24578,AMLODIPINA TAB 10 MG X 30 BUKA      ,,1457,"LABORATORIOS BUKA, C. A            ",675696260115,15.69,804,-,35,,,,,,,,,,,,,
3976,VIT C CAPB 500 MG X 30  B.G.        ,,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804000964,0.01,0,0,0,,,,,,,,,,,,,
3978,TALZIC SOL ORAL PED 1MG/ML X 120 ML ,CETIRIZINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062016649,18.12,0,0,0,,,,,,,,,,,,,
3979,BRUGESINA COM 300 MG/10 MG X 20     ,,487,"LABORATORIOS ELMOR, S.A.           ",7591062010630,15.41,0,0,0,,,,,,,,,,,,,
3986,SUPOSITORIO D/GLICERINA ADU X 6 OFA ,,659,O.F.A. C.A.                        ,7594002080908,0.01,0,0,0,,,,,,,,,,,,,
3992,NIMODIPINA COM 30 MG X 30   OFA     ,,659,O.F.A. C.A.                        ,7594002080724,0.01,0,0,0,,,,,,,,,,,,,
4002,"DILATREND COM 12,5 MG X 14          ",,742,"PRODUCTOS ROCHE, S.A.              ",7896226504704,0.01,0,0,0,,,,,,,,,,,,,
4004,"DILATREND COM 6,25 MG X 14          ",,742,"PRODUCTOS ROCHE, S.A.              ",7896226504698,0.01,0,0,0,,,,,,,,,,,,,
12054,AMLODIPINA TAB 10 MG X 30 CLX       ,AMLODIPINA,478,"CALOX INTERNATIONAL, C.A.          ",7591519001648,22.51,3462,-,35,,,,,,,,,,,,,
4006,CIPROFLOXACINA COM 500 MG X6 CAL/MOR,,478,"CALOX INTERNATIONAL, C.A.          ",7591519004038,0.01,0,0,0,,,,,,,,,,,,,
4012,OMEPRAZOL CAP 20 MG X 7 CALOX MORO  ,,924,"CALOX INTERNATIONAL, C.A.*REGULAD* ",7591519004045,0.01,0,0,0,,,,,,,,,,,,,
4014,RANITIDINA TAB 300 MG X 10 CALOX MOR,,924,"CALOX INTERNATIONAL, C.A.*REGULAD* ",7591519004069,0.01,0,0,0,,,,,,,,,,,,,
4018,SECNIDAZOL TAB 500 MG X 4  CALOX    ,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003901,0.01,0,0,0,,,,,,,,,,,,,
4039,NORFLOXACINA TAB 400 MG X 6  ELTER  ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763140695,0.01,0,0,0,,,,,,,,,,,,,
4040,KETOPROFENO CAP 100 MG X 20 LA SANTE,KETOPROFENO,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454154055,34.89,0,0,30,,,,,,,,,,,,,
4046,NORFLOXACINA TAB 400MG X 14  ELTER  ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763140619,0.01,0,0,0,,,,,,,,,,,,,
99085,AMLODIPINA TAB 10 MG X 30 LA SANTE  ,AMLODIPINA,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454889568,22.07,538,-,30,,,,,,,,,,,,,
9204,AMLODIPINA TAB 5 MG X 10 CLX        ,AMLODIPINA,478,"CALOX INTERNATIONAL, C.A.          ",7591519001334,7.5,2217,-,35,,,,,,,,,,,,,
2417,AMLODIPINA TAB 5 MG X 10 LA SANTE   ,AMLODIPINA,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454887014,7.53,238,-,30,,,,,,,,,,,,,
22270,AMLODIPINA TAB 5 MG X 100 GMP       ,AMLODIPINA,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101239,22.43,18,0,0,,,,,,,,,,,,,
4067,CETIRIZINA TAB 10 MG X 10 DALIOL    ,,623,"MEYER PRODUCTOS TERAPEUTICOS, S.A  ",7592601300755,0.01,0,0,0,,,,,,,,,,,,,
23793,AMLODIPINA TAB 5 MG X 30 ALESS      ,AMLODIPINA,1327,"ALESS PHARMACEUTICALS, C.A         ",7597758000756,17.45,1383,-,30,,,,,,,,,,,,,
4071,"PRITORPLUS TAB 40MG/12,5MG X 14     ",,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",5050251006738,0.01,0,0,0,,,,,,,,,,,,,
12027,AMLODIPINA TAB 5 MG X 30 KIMICEG    ,AMLODIPINA,272,LAB. KIMICEG                       ,7592616013039,17.33,561,0.12,0,,,,,,,,,,,,,
4073,"PRITORPLUS TAB 80MG/12,5MG X 14     ",,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",5050251006745,0.01,0,0,0,,,,,,,,,,,,,
4085,LORATADINA TAB 10 MG X 10 DALIOL    ,,621,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300618,0.01,0,0,0,,,,,,,,,,,,,
4089,ACRYLARM GEL OFT X 10 G             ,AC POLIACRILICO/CETRIMIDA,240,"MEGALABS VZL, C.A.                 ",7795368002249,173.25,0,0,30,,,,,,,,,,,,,
26125,AMLODIPINA TAB/REC 10 MG X 30 BIUMAK,,1526,"BIUMAK PHARMACEUTICALS, C.A        ",8903726266670,21.96,567,0.1,40,,,,,,,,,,,,,
26124,AMLODIPINA TAB/REC 5 MG X 30 BIUMAK ,,1526,"BIUMAK PHARMACEUTICALS, C.A        ",8903726266663,19.22,559,0.1,40,,,,,,,,,,,,,
4102,CALTRATE TAB 600 MG VIT D X 30      ,,479,"LABORATORIOS WYETH, S.A.           ",7702132007041,0.01,0,0,0,,,,,,,,,,,,,
4108,VIT C ROC-VAR CAPB X 30             ,,1011,"INFINITY PHARMA XXI, C.A.          ",7592349903652,0.01,0,0,0,,,,,,,,,,,,,
4112,AUGMENTIN ES-600 SUS PED 50 ML      ,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7591110000330,0.01,0,0,0,,,,,,,,,,,,,
26725,AMLODIPINA/VALSARTAN 5/160MG X 10   ,,1543,"VINCENTI INTERNACIONAL, C.A        ",8908009257758,33.83,166,-,0,,,,,,,,,,,,,
22162,AMLODIPINO TAB 10 MG X 10 GENFAR    ,AMLODIPINA,1404,"CASA DE REPRESENTACIONES INSUMED, C",7702605100446,9.28,63,-,0,,,,,,,,,,,,,
4117,SORTAL TAB 50 MG X 7                ,,512,"BIOTECH LABORATORIOS, C.A.         ",7591243848298,0.01,0,0,0,,,,,,,,,,,,,
4118,SORTAL TAB 50 MG X 14               ,,512,"BIOTECH LABORATORIOS, C.A.         ",7591243848311,0.01,0,0,0,,,,,,,,,,,,,
4137,SYNTOCINON AMP 10 UI 1 ML X 5       ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7501094915704,0.01,0,0,0,,,,,,,,,,,,,
4140,"ALPRAZOLAM COM 0,5  MG X 30 OFA     ",,182,"LABORATORIOS ELMOR, S.A. *PSICOTROP",7594002080106,0.01,0,0,0,,,,,,,,,,,,,
4142,AZITROMICINA COM 500 MG X 3 OFA     ,,957,O.F.A. C.A.                        ,7594002080274,0.01,0,0,0,,,,,,,,,,,,,
4146,DOXICICLINA COM 100 MG X 10 OFA     ,,957,O.F.A. C.A.                        ,7594002080533,0.01,0,0,0,,,,,,,,,,,,,
4151,ICADEN CRM VAG AL 1% X 40 G         ,,43,"BAYER, S.A.                        ",7703331193009,0.01,0,0,0,,,,,,,,,,,,,
4153,NEOMICINA-BACITRACINA UNG TUB X 15 O,,659,O.F.A. C.A.                        ,7594002080298,0.01,0,0,0,,,,,,,,,,,,,
4154,PENTOXIFILINA COM 400 MG X 30 OFA   ,,659,O.F.A. C.A.                        ,7594002080793,0.01,0,0,0,,,,,,,,,,,,,
23714,AMLODIPINO TAB 10 MG X 100 MVGA     ,AMLODIPINA,1454,"MVGA, C.A                          ",7750215007822,35.78,56,-,0,,,,,,,,,,,,,
4159,DOMPERIDONA CAP 10 MG X 20 OFA      ,,659,O.F.A. C.A.                        ,7594002080526,0.01,0,0,0,,,,,,,,,,,,,
4167,FRICCION AROMATICA SPRAY X 120 ML   ,,727,"PRODUCTOS GACHE, S.A.              ",7592116000072,0.01,0,0,0,,,,,,,,,,,,,
4174,MAGNESIA SAN PELLEGRINO PVO X12 G   ,,8,"BIOTECH LABORATORIOS, C.A.         ",7591243832761,0.01,0,0,0,,,,,,,,,,,,,
4184,NOVAFIX CRM X 40 G                  ,,624,CASA DE REPRESENTACION             ,8470001918178,0.01,0,0,0,,,,,,,,,,,,,
4185,ICADEN SOL X 20 ML                  ,,41,"BAYER, S.A.                        ",7591165880475,0.01,0,0,0,,,,,,,,,,,,,
4188,NOVAFIX TAB X 32                    ,,624,CASA DE REPRESENTACION             ,8470003830676,0.01,0,0,0,,,,,,,,,,,,,
