Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Clasificación
PSICOTROPICOS Y CONTROLADO,7594000490204,000262,,BROMAZEPAM 6 MG X 30 TABLETAS,BROMAZEPAM,ROWE,6.66,0,6.66,0.666,5.994,197,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598484000034,002284,,BROMEXINA 4 MG / 5 ML JARABE 120 ML QUIM-FAR,BROMEXINA,QUIM-FAR,1.9,0,1.9,0.19,1.71,833,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7467217700308,007812,,BROMHEXINA 4 MG / 5 ML JARABE 120 ML INNOVACION,BROMHEXINA,"INNOVACION QUIMICA INDUSTRIAL, SRL",1.95,0,1.95,0.195,1.755,264,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592454891448,007324,,BROMHEXINA 4 MG / 5 ML JARABE PEDIATRICO 120 ML LA SANTE,BROMHEXINA,LA SANTE,2.25,0,2.25,0.225,2.025,73,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818132029,000264,,BROMHEXINA 4 MG JARABE PEDIATRICO COFASA,BROMHEXINA,COFASA,3.62,0,3.62,0.36200000000000004,3.258,223,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906045435260,007435,,BROMOPRA 5 ML JARABE ADULTO 120 ML,BROMHEXINA,ADN MEDICAL,1.8,10,1.62,0.16200000000000003,1.4580000000000002,289,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,6921875011400,003000,,BROMURO DE IPATROPIO INH 20 MCG / 200 DOSIS KMPLUS,BROMURO DE IPATROPIO,PHARLAB,13.3,0,13.3,1.33,11.97,198,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598252101536,003951,,BROMURO DE IPRATROPIO 20MCG X 200 DOSIS INH (DISTRILAB),BROMURO DE IPATROPIO,DISTRILAB,11.9,0,11.9,1.1900000000000002,10.71,412,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519008630,004957,,BROMURO DE PINAVERIO 100 MG X 20 TAB  (CALOX),BROMURO DE PINAVERIO,CALOX,4.6,0,4.6,0.45999999999999996,4.14,38,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519008623,004381,,BROMURO DE PINAVERIO 50 MG X 20TABLETAS (CALOX),BROMURO DE PINAVERIO,CALOX,3.9,0,3.9,0.39,3.51,111,2026-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,781100195734,008298,,BROPAX 6 MG X 30 COMPRIMIDOS,BROMPAZEPAN,SNC PHARMA,4.65,0,4.65,0.4650000000000001,4.1850000000000005,24,2024-05-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,793869810308,001550,,BROSIDUAL 100 MG - 300 MG X 10 TABLETAS,BROMURO DE PINAVERIO - SIMETICONA,FARDEL,5.15,0,5.15,0.515,4.635000000000001,45,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592454536370,000276,,BROXOL TOS 28 MG / 5ML JARABE PEDIATRICO 120 ML LA SANTE,OXOLAMINA,LA SANTE,3.6,0,3.6,0.36000000000000004,3.24,278,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000334,003081,,BRUCEN ADULCARE BODY LOTION  250ML,LOCION,BRUCEN,8.468,0,8.468,0.8468,7.6212,63,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000167,003076,,BRUCEN ADULCARE BODY LOTION  400 ML,LOCION,BRUCEN,10.092,0,10.092,1.0092,9.0828,106,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000020,003079,,BRUCEN ADULCARE CREMA DERMOPROTECTORA PARA ADULTOS 100 GR,DERMOPROTECTORA,BRUCEN,6.844,0,6.844,0.6844000000000001,6.1596,16,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000075,003080,,BRUCEN ADULCARE CREMA DERMORESTAURADORA CENTELLA ASIATICA 30 GR,DERMORESTAURADORA,BRUPHAR,6.38,0,6.38,0.638,5.742,67,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000037,003077,,BRUCEN CREMA NUTRITIVA Y RESTAURADORA 80 GR,CREMA,BRUCEN,7.482,0,7.482,0.7482000000000001,6.7338000000000005,183,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000341,004219,,BRUCEN CREMA PARA MANOS SPF (CON PROTECTOR SOLAR) COLAGENO 50GR,COLAGENO,BRUPHAR,5.162,0,5.162,0.5162,4.6457999999999995,37,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000358,004218,,BRUCEN CREMA PARA MANOS SPF (CON PROTECTOR SOLAR) VITAMINA E 50GR,VITAMINA E,BRUPHAR,5.162,0,5.162,0.5162,4.6457999999999995,37,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001461,004221,,BRUCEN ENJUAGUE  BUCAL SABOR HIERBABUENA 250 ML,ENJUAGUE BUCAL,BRUPHAR,3.4104,0,3.4104,0.34104,3.06936,104,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001454,004222,,BRUCEN ENJUAGUE BUCAL SABOR COOL MINT 250 ML,ENJUAGUE BUCAL,BRUPHAR,3.4104,0,3.4104,0.34104,3.06936,71,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001447,004220,,BRUCEN ENJUAGUE BUCAL SABOR MENTA 250 ML,ENJUAGUE BUCAL,BRUPHAR,3.4104,0,3.4104,0.34104,3.06936,74,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000389,004913,,BRUCEN GEL HIDRATANTE ANTIACNE  PARA PIELES GRASAS (PASO 2) 120 ML,ANTIACNE,BRUCEN,5.684,0,5.684,0.5684,5.115600000000001,109,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000402,005607,,BRUCEN GEL HIDRATANTE PARA PIELES GRASAS HYDRO 120 ML,GEL HIDRATANTE,BRUPHAR,5.336,0,5.336,0.5336000000000001,4.8024000000000004,31,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001577,003125,,BRUCEN GEL LIMPIADOR CAPILAR UREA 12% 400 ML,GEL LIMPIADOR,BRUPHARM,11.6,0,11.6,1.16,10.44,62,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000419,005606,,BRUCEN HYDRO BODY LOTION 250 ML,LOCION,BRUPHAR,7.83,0,7.83,0.783,7.047,65,,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592090000433,005605,,BRUCEN HYDRO BODY LOTION 400 ML,LOCION,BRUPHAR,10.962,0,10.962,1.0962,9.8658,89,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592090000143,003992,,BRUCEN PANT. SOLAR ROSTRO Y CUELLO 50 G (BRUPHAR),LOCION,BRUPHAR,9.28,0,9.28,0.9279999999999999,8.352,122,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000150,003078,,BRUCEN PANTALLA SOLAR PARA EL CUERPO 100 GR,PROTECTOR SOLAR,BRUCEN,7.946,0,7.946,0.7946,7.1514,101,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001591,003083,,BRUCEN SYDENT UREA 12% GEL LIMPIADOR CORPORAL 250 ML,GEL LIMPIADOR,BRUCEN,8.932,0,8.932,0.8932000000000001,8.0388,24,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000396,004912,,BRUCEN SYNDENT LOCION LIMPIADORA FACIAL ANTIACNE (PASO 1) 120 ML,LOCION LIMPIADORA,BRUCEN,5.336,0,5.336,0.5336000000000001,4.8024000000000004,19,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001584,003084,,BRUCEN SYNDET UREA 10% CREMA HIDRATANTE 400 ML,CREMA HIDRATANTE,BRUCEN,12.876,0,12.876,1.2876,11.5884,60,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001546,003124,,BRUCETIN BODY LOCION CORPORAL KIDS 200 ML,LOCION,BRUPHARM,7.598,0,7.598,0.7598,6.8382,116,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001362,003082,,BRUCETIN CREMA DERMOPROTECTORA 50 GR,LOCION,BRUPHARM,6.496,0,6.496,0.6496000000000001,5.8464,125,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090001348,003123,,BRUCETIN PANTALLA SOLAR PARA EL CUERPO 80 GR KIDS,PROTECTOR SOLAR,BRUPHARM,7.54,0,7.54,0.754,6.786,53,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062901105,002279,,BRUDOL 20 MG - 65 MG X 20 TABLETAS,IBUPROFENO - CAFEINA,ELMOR,1.99,0,1.99,0.199,1.791,364,2023-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062902379,000277,,BRUGESIC 200 MG X 10 TAB,IBUPROFENO,ELMOR,1,0,1,0.1,0.9,45,2023-09-03 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062902546,001504,,BRUGESIC 400 MG X 10 TAB,IBUPROFENO,ELMOR,1.4,0,1.4,0.13999999999999999,1.26,140,2023-08-12 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062902539,000278,,BRUGESIC 600MG X 10 COMP,IBUPROFENO,ELMOR,2.25,0,2.25,0.225,2.025,57,2023-10-19 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591062013082,008281,,BRUGESIC FORTE 200 MG / 5 ML SUSPENSION ORAL PEDIATRICO 60 ML,IBUPROFENO,ELMOR,1.9,0,1.9,0.19,1.71,251,2025-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062010616,007356,,BRUGESINA 300MG/10MG X 10 COMPRIM,IBUPROFENO-HIOSCINA,ELMOR,2.65,0,2.65,0.265,2.385,123,2023-11-15 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601200017,004277,,BUCLEN 5 MCG / 5 ML JARABE PEDIATRICO 80 ML,CLENBUTEROL,SIEGFRIED,3.4,0,3.4,0.34,3.06,302,2023-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592454891349,008190,,BUCOXOL GAR 0.15 % - 0.25 % MENTA FRESCA  SOLUCION ORAL 120 ML,BENCIDAMINA - CETILPRIDINIO,LA SANTE,2.8,0,2.8,0.27999999999999997,2.52,72,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592454891356,006959,,BUCOXOL GAR 0.15 % - 0.25 % MIEL & LIMON SOLUTION ORAL 120 ML,BENCIDAMINA - CETILPIRIDINIO,PHARMETIQUE,2.8,0,2.8,0.27999999999999997,2.52,98,2024-03-28 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592454891332,007319,,BUCOXOL GAR FRUTOS ROJOS 0.15 MG - 0.25 % X 120 ML,BENCIDAMINA - CETILPIRIDINIO,PHARMATIQUE,2.45,0,2.45,0.24500000000000002,2.205,57,2024-03-25 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591196006134,000281,,BUDENAS 32 MCG / DOSIS GOTAS NASAL,BUDESONIDA,LABORATORIOS OFTALMI,5.45,0,5.45,0.545,4.905,95,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598252101529,002538,,BUDESONIDA 200 MCG / 200 DOSIS INHALADOR DISTRILAB,BUDESONIDA,DISTRILAB,11.2,0,11.2,1.1199999999999999,10.08,190,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8908010870274,002803,,BUDESONIDA INHALADOR 200 MCG / 200 DOSIS KMPLUS,BUDESONIDA,KMPLUS,13.8,0,13.8,1.3800000000000001,12.42,179,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598828000904,008211,,BUDESONIDA INHALADOR 200 MCG X 200 DOSIS GLAFF,BUDESONIDA,GLAFF,9.45,0,9.45,0.945,8.504999999999999,34,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,788070552765,004153,,BUDESONIDA INHALADOR 200 MCG X 200 DOSIS MEDRIKHA,BUDESONIDA,MEDRIKHA,9.8,0,9.8,0.9800000000000001,8.82,76,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,BUPROF01,006928,,BUPROF 600MG X 100 TAB,IBUPROFENO,JMW,7.4,0,7.4,0.7400000000000001,6.66,44,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830003125,004326,,BURETA 100 ML 40 GOTAS X 1 GROSSMED,BURETA,GROSSMED,1.2,0,1.2,0.12,1.08,500,2027-04-19 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830003095,004327,,BURETA 150  ML 60 GOTAS X 1 GROSSMED,BURETA,GROSSMED,1.3,0,1.3,0.13,1.17,414,2027-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,,005925,,BUSCOTRAN PLUS X 3 AMP /5ML,HIOSCINA+DIPIRONA,JMW,8.7,0,8.7,0.87,7.829999999999999,35,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,METAMIZOLJL,008530,,BUTILBROMURO DE HIOSCINA - METAMIZOL SODICO 10 MG / 250 MG X 10 TABLETAS JL PHARMACEUTICAL,BUTILBROMURO DE HIOSCINA - METAMIZOL,JL PHARMA,2.25,0,2.25,0.225,2.025,278,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592782000338,005005,,BUTROPINA 5 MG / ML SOLUCION GOTAS 20 ML,N-BUTILBROMURO DE HIOSCINA,VINCENTI,6.1,3,5.92,0.592,5.328,303,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598055000258,006079,,CAB 5 MG  X 30 TAB,AMLODIPINO,ACI,1.02,10,0.92,0.09200000000000001,0.8280000000000001,193,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598852000796,005087,,CABERGUNI 0.5 MG X 4 TABLETAS,CABERGOLINA,UNIPHARMA,8.4,0,8.4,0.8400000000000001,7.5600000000000005,324,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,813333011502,007021,,CABESTRILLO PARA BRAZO TIPO MALLA TALLA L (KX MEDICAL),CABESTRILLO,KX MEDICAL,8.874,0,8.874,0.8874000000000001,7.9866,29,2030-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,813333011496,007020,,CABESTRILLO PARA BRAZO TIPO MALLA TALLA M (KX MEDICAL),CABESTRILLO,KX MEDICAL,8.874,0,8.874,0.8874000000000001,7.9866,26,2030-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,,008541,,CALAMINA LOCION 100 ML CAPLIN POINT,CALAMINA,CAPLIN POINT,2.32,0,2.32,0.23199999999999998,2.088,48,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821101029,000296,,CALCIBON CON VITAMINA D 315 MG / 200 UI X 30 TABLETAS,CALCIO - VITAMINA D3,FARMA,9.3,0,9.3,0.9300000000000002,8.370000000000001,48,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821102071,000297,,CALCIBON NATAL FORTE  X 30 TABLETAS,CALCIO,FARMA,10.788,0,10.788,1.0788,9.709200000000001,167,2024-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821102170,005072,,CALCIBON SUPRA X 30 TABLETAS,CALCIO-VITAMINA D3-VITAMINA K- MAGNESIO,FARMA,9.4888,0,9.4888,0.94888,8.539919999999999,56,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7898495603799,003643,,CALCIFIX SUSPENSION ORAL ADULTO / PEDIATRICO 300 ML,CALCIO - VITAMINA B12,CIFARMA,2.1,0,2.1,0.21000000000000002,1.8900000000000001,60,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598429000204,007992,,CALCIO - VITAMINA D3 500 MG - 250 UI X 10 TABLETAS CAMBRIDGE,CALCIO - VITAMINA D3,CAMBRIDGE,0.56,0,0.56,0.05600000000000001,0.504,57,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592253000966,007887,,CALCIO 600 MG X 60 CAPSULAS LONGEVITY HEALTH,CALCIO,LONGEVITY HEALTH,4.3,0,4.3,0.43,3.8699999999999997,20,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7468191032256,000300,,CALCIO CARBONATO - VITAMINA D3 600 MG / 400 U. I X 10 TABLETAS S.R.L,CALCIO CARBONATO - VITAMINA D3,"INMENOL INDUSTRIAL LABORATORIOS, S.R.L",0.95,0,0.95,0.095,0.855,39,2025-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230022,001591,,CALCIO CARBONATO 600MG X 10 TAB BRIX MEDIC,CALCIO CARBONATO,BRIX MEDIC,0.55,0,0.55,0.05500000000000001,0.49500000000000005,164,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000786,001962,,CALCIO CON VITAMINA D3 250 MG / 125 UI X 10 TABLETAS LAND,CALCIO CON VITAMINA D3,LAND,0.78,0,0.78,0.07800000000000001,0.702,788,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467922682760,003976,,CALMEX  8 MG X 10 TAB,CANDESARTAN,FARQUI,1.3,0,1.3,0.13,1.17,380,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467922682647,000303,,CALMEX 16 MG X 10 TAB,CANDESARTAN,FARQUI,1.9,0,1.9,0.19,1.71,795,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467922682319,002133,,CALMEX 32 MG X 30 TABLETAS,CANDESARTAN,FARQUI,9.9,0,9.9,0.9900000000000001,8.91,44,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601100744,004279,,CALMOX 7.5 MG X 10 TABLETAS,MELOXICAM,SIEGFRIED,1.7,0,1.7,0.17,1.53,120,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591243807554,007968,,CALPAL D 1500 MG X 30 TABLETAS,SUPLEMENTO DE CALCIO,BIOTECH,6.7,0,6.7,0.67,6.03,4,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946168508,003390,,CALRESAN 300 MG X 90 CAPSULAS,OREGANO-APIO ESPAÑA-COLA DE CABELLO,ARCO IRIS,4.9,0,4.9,0.49000000000000005,4.41,51,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616002159,007552,,CALZINC D SUSPENSION ORAL X 240 ML,CALCIO - VITAMINA D3 - ZINC,BIOFARCO,5.6,0,5.6,0.5599999999999999,5.04,231,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592601100232,004280,,CAMPAL 1% CREMA 20 GR,DICLOFENAC SODICO,SIEGFRIED,1.81,5,1.72,0.17200000000000001,1.548,26,2026-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601100249,005590,,CAMPAL X 20 TABLETAS,DICLOFENAC SODICO,SIEGFRIED,1.7,0,1.7,0.17,1.53,121,2023-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112611429,008546,,CANDEPRA - 16 MG X 28 COMPRIMIDOS ADN MEDICAL,CANDESARTAN,ADN MEDICAL,4.2,10,3.78,0.378,3.4019999999999997,190,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906112611412,008547,,CANDEPRA - 8 MG X 28 COMPRIMIDOS ADN MEDICA,CANDESARTAN,ADN MEDICAL,3.2,10,2.88,0.288,2.592,193,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020008303,002211,,CANDER 16 MG X 30 TABLETAS,CANDESARTAN,VALMORCA,8.8,0,8.8,0.8800000000000001,7.920000000000001,138,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020008297,002210,,CANDER 8 MG X 30 TABLETAS,CANDESARTAN,VALMORCA,6.05,0,6.05,0.605,5.445,78,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020080620,002481,,CANDER HCT 16 MG / 12.5 MG X 30 TABLETAS,CANDESARTA - HIDROCLOROTIAZIDA,VALMORCA,9.7,0,9.7,0.97,8.729999999999999,71,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020080637,002196,,CANDER HCT 8 MG / 12.5 MG X 30 TABLETAS,CANDESARTAN - HIDROCLOROTIAZIDA,VALMORCA,6.76,0,6.76,0.676,6.084,91,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598252101710,003953,,CANDESARTAN 16 MG X 30 TABLETAS DISTRILAB,CANDESARTAN,DISTRILAB,5.2,0,5.2,0.52,4.68,98,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,8906001559795,007709,,CANDIGEN - BG CREMA X 30 GR,DIPROPIONATO DE BETAMETASONA - SULFATO DE GENTAMICINA - CLOTRIMAZOL,GALENTIC,2.8,0,2.8,0.27999999999999997,2.52,226,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7406076100034,005993,,CANDISTAT 1% CREMA TOPICA 20 GR,CLOTRIMAZOL,GLOBAL FARMA,3.2,0,3.2,0.32000000000000006,2.88,41,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000791,005744,,CANULA DE OXIGENO NASAL ADULTO GDG,CANULA NASAL,GDG,0.6,0,0.6,0.06,0.54,16,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000807,005745,,CANULA DE OXIGENO NASAL PARA NIÑOS GDG,CANULA NASAL,GDG,0.6,0,0.6,0.06,0.54,101,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,810028130463,004632,,CANULA NASAL OXIGENO PEDIATRICO X 1,CANULA,SIN DEFINIR,0.696,0,0.696,0.0696,0.6264,1,2026-09-17 00:00:00,,0,,,,,,,,,,,,,,,,
ONCOLOGICOS,8906032832157,008203,,CAPECITABINE 500 MG X 10 TABLETAS CAPAD,CAPECITABINA,ADLEY,12.45,0,12.45,1.245,11.204999999999998,5,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18906047593613,004348,,CAPTOPRIL 25 MG X 10 TABLETAS JMW,CAPTOPRIL,JMW,0.9,0,0.9,0.09000000000000001,0.81,726,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598127001510,004932,,CAPTOPRIL 25 MG X 30 TABLETAS BLUE MEDICAL,CAPTOPRIL,BLUE MEDICAL,1.8,0,1.8,0.18000000000000002,1.62,463,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519051285,007089,,CAPTOPRIL 25 MG X 30 TABLETAS CALOX,CAPTOPRIL,CALOX,2,0,2,0.2,1.8,290,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519000290,006861,,CAPTOPRIL 50 MG X 10 TABLETAS CALOX,CAPTOPRIL,CALOX,1.35,0,1.35,0.135,1.215,65,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8902502112583,002393,,CAPTOPRIL 50 MG X 10 TABLETAS COLIN,CAPTOPRIL,COLIN,0.85,0,0.85,0.085,0.765,588,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598650000196,008529,,CAPTOPRIL 50 MG X 10 TABLETAS JL PHARMACEUTICAL,CAPTOPRIL,JL PHARMA,0.4,0,0.4,0.04000000000000001,0.36,254,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18906047593620,003908,,CAPTOPRIL 50 MG X 10 TABLETAS JMW,CAPTOPRIL,JMW,0.85,0,0.85,0.085,0.765,62,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519051292,006862,,CAPTOPRIL 50 MG X 30 TABLETAS CALOX,CAPTOPRIL,CALOX,3.3,0,3.3,0.33,2.9699999999999998,124,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7468191032690,003180,,CARBAMAZEPINA 100 MG / 5 ML SUSPENSION ORAL 120 ML INMENOL,CARBAMAZEPINA,"INMENOL INDUSTRIAL LABORATORIOS, S.R.L",5.45,0,5.45,0.545,4.905,68,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230909,003324,,CARBAMAZEPINA 200 MG X 10 TAB BRIXMEDIC,CARBAMAZEPINA,BRIX MEDIC,1.3,0,1.3,0.13,1.17,123,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18901790697410,000311,,CARBAMAZEPINA 200 MG X 10 TABLETAS CAPLIN POINT,CARBAMAZEPINA,CAPLIN POINT,0.6,0,0.6,0.06,0.54,20,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906005114099,004190,,CARBAMAZEPINA 200 MG X 10 TABLETAS UNICURE,CARBAMAZEPINA,UNICURE,0.6,0,0.6,0.06,0.54,315,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020003179,002192,,CARBAMAZEPINA 200 MG X 20 COMPRIMIDOS GENCER,CARBAMAZEPINA,GENCER,3.55,0,3.55,0.355,3.195,63,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
